Year,Causes of death,Age at time of death,Sex,Value
2017,Chronic lower respiratory diseases,30 to 34 years,Males,0.3
2017,Pneumoconioses and chemical effects,30 to 34 years,Males,0.0
2017,Pneumonitis due to solids and liquids,30 to 34 years,Males,0.0
2017,Malignant neoplasms,30 to 34 years,Females,9.2
2017,Diabetes mellitus,30 to 34 years,Females,1.3
2017,Diseases of heart,30 to 34 years,Females,3.0
2017,Essential hypertension and hypertensive renal disease,30 to 34 years,Females,0.0
2017,Cerebrovascular diseases,30 to 34 years,Females,0.6
2017,Atherosclerosis,30 to 34 years,Females,0.0
2017,Aortic aneurysm and dissection,30 to 34 years,Females,0.1
2017,Chronic lower respiratory diseases,30 to 34 years,Females,0.4
2017,Pneumoconioses and chemical effects,30 to 34 years,Females,0.0
2017,Pneumonitis due to solids and liquids,30 to 34 years,Females,0.1
2017,Malignant neoplasms,35 to 44 years,Both sexes,23.3
2017,Diabetes mellitus,35 to 44 years,Both sexes,2.1
2017,Diseases of heart,35 to 44 years,Both sexes,10.1
2017,Essential hypertension and hypertensive renal disease,35 to 44 years,Both sexes,0.1
2017,Cerebrovascular diseases,35 to 44 years,Both sexes,2.1
2017,Atherosclerosis,35 to 44 years,Both sexes,0.0
2017,Aortic aneurysm and dissection,35 to 44 years,Both sexes,0.4
2017,Chronic lower respiratory diseases,35 to 44 years,Both sexes,0.4
2017,Pneumoconioses and chemical effects,35 to 44 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,35 to 44 years,Both sexes,0.1
2017,Malignant neoplasms,35 to 44 years,Males,19.7
2017,Diabetes mellitus,35 to 44 years,Males,2.7
2017,Diseases of heart,35 to 44 years,Males,15.0
2017,Essential hypertension and hypertensive renal disease,35 to 44 years,Males,0.1
2017,Cerebrovascular diseases,35 to 44 years,Males,2.5
2017,Atherosclerosis,35 to 44 years,Males,0.1
2017,Aortic aneurysm and dissection,35 to 44 years,Males,0.8
2017,Chronic lower respiratory diseases,35 to 44 years,Males,0.4
2017,Pneumoconioses and chemical effects,35 to 44 years,Males,0.0
2017,Pneumonitis due to solids and liquids,35 to 44 years,Males,0.1
2017,Malignant neoplasms,35 to 44 years,Females,26.9
2017,Diabetes mellitus,35 to 44 years,Females,1.4
2017,Diseases of heart,35 to 44 years,Females,5.2
2017,Essential hypertension and hypertensive renal disease,35 to 44 years,Females,0.1
2017,Cerebrovascular diseases,35 to 44 years,Females,1.7
2017,Atherosclerosis,35 to 44 years,Females,0.0
2017,Aortic aneurysm and dissection,35 to 44 years,Females,0.1
2017,Chronic lower respiratory diseases,35 to 44 years,Females,0.3
2017,Pneumoconioses and chemical effects,35 to 44 years,Females,0.0
2017,Pneumonitis due to solids and liquids,35 to 44 years,Females,0.1
2017,Malignant neoplasms,35 to 39 years,Both sexes,17.5
2017,Diabetes mellitus,35 to 39 years,Both sexes,1.6
2017,Diseases of heart,35 to 39 years,Both sexes,6.7
2017,Essential hypertension and hypertensive renal disease,35 to 39 years,Both sexes,0.1
2017,Cerebrovascular diseases,35 to 39 years,Both sexes,1.5
2017,Atherosclerosis,35 to 39 years,Both sexes,0.0
2017,Aortic aneurysm and dissection,35 to 39 years,Both sexes,0.3
2017,Chronic lower respiratory diseases,35 to 39 years,Both sexes,0.3
2017,Pneumoconioses and chemical effects,35 to 39 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,35 to 39 years,Both sexes,0.0
2017,Malignant neoplasms,35 to 39 years,Males,15.4
2017,Diabetes mellitus,35 to 39 years,Males,2.1
2017,Diseases of heart,35 to 39 years,Males,9.9
2017,Essential hypertension and hypertensive renal disease,35 to 39 years,Males,0.1
2017,Cerebrovascular diseases,35 to 39 years,Males,2.0
2017,Atherosclerosis,35 to 39 years,Males,0.0
2017,Aortic aneurysm and dissection,35 to 39 years,Males,0.5
2017,Chronic lower respiratory diseases,35 to 39 years,Males,0.4
2017,Pneumoconioses and chemical effects,35 to 39 years,Males,0.0
2017,Pneumonitis due to solids and liquids,35 to 39 years,Males,0.1
2017,Malignant neoplasms,35 to 39 years,Females,19.6
2017,Diabetes mellitus,35 to 39 years,Females,1.1
2017,Diseases of heart,35 to 39 years,Females,3.6
2017,Essential hypertension and hypertensive renal disease,35 to 39 years,Females,0.1
2017,Cerebrovascular diseases,35 to 39 years,Females,1.1
2017,Atherosclerosis,35 to 39 years,Females,0.0
2017,Aortic aneurysm and dissection,35 to 39 years,Females,0.1
2017,Chronic lower respiratory diseases,35 to 39 years,Females,0.2
2017,Pneumoconioses and chemical effects,35 to 39 years,Females,0.0
2017,Pneumonitis due to solids and liquids,35 to 39 years,Females,0.0
2017,Malignant neoplasms,40 to 44 years,Both sexes,29.4
2017,Diabetes mellitus,40 to 44 years,Both sexes,2.6
2017,Diseases of heart,40 to 44 years,Both sexes,13.6
2017,Essential hypertension and hypertensive renal disease,40 to 44 years,Both sexes,0.1
2017,Cerebrovascular diseases,40 to 44 years,Both sexes,2.6
2017,Atherosclerosis,40 to 44 years,Both sexes,0.0
2017,Aortic aneurysm and dissection,40 to 44 years,Both sexes,0.6
2017,Chronic lower respiratory diseases,40 to 44 years,Both sexes,0.4
2017,Pneumoconioses and chemical effects,40 to 44 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,40 to 44 years,Both sexes,0.1
2017,Malignant neoplasms,40 to 44 years,Males,24.2
2017,Diabetes mellitus,40 to 44 years,Males,3.4
2017,Diseases of heart,40 to 44 years,Males,20.4
2017,Essential hypertension and hypertensive renal disease,40 to 44 years,Males,0.2
2017,Cerebrovascular diseases,40 to 44 years,Males,3.0
2017,Atherosclerosis,40 to 44 years,Males,0.1
2017,Aortic aneurysm and dissection,40 to 44 years,Males,1.0
2017,Chronic lower respiratory diseases,40 to 44 years,Males,0.4
2017,Pneumoconioses and chemical effects,40 to 44 years,Males,0.0
2017,Pneumonitis due to solids and liquids,40 to 44 years,Males,0.2
2017,Malignant neoplasms,40 to 44 years,Females,34.5
2017,Diabetes mellitus,40 to 44 years,Females,1.8
2017,Diseases of heart,40 to 44 years,Females,7.0
2017,Essential hypertension and hypertensive renal disease,40 to 44 years,Females,0.1
2017,Cerebrovascular diseases,40 to 44 years,Females,2.3
2017,Atherosclerosis,40 to 44 years,Females,0.0
2017,Aortic aneurysm and dissection,40 to 44 years,Females,0.2
2017,Chronic lower respiratory diseases,40 to 44 years,Females,0.4
2017,Pneumoconioses and chemical effects,40 to 44 years,Females,0.0
2017,Pneumonitis due to solids and liquids,40 to 44 years,Females,0.1
2017,Malignant neoplasms,45 to 54 years,Both sexes,84.4
2017,Diabetes mellitus,45 to 54 years,Both sexes,6.4
2017,Diseases of heart,45 to 54 years,Both sexes,35.3
2017,Essential hypertension and hypertensive renal disease,45 to 54 years,Both sexes,0.5
2017,Cerebrovascular diseases,45 to 54 years,Both sexes,6.4
2017,Atherosclerosis,45 to 54 years,Both sexes,0.2
2017,Aortic aneurysm and dissection,45 to 54 years,Both sexes,1.1
2017,Chronic lower respiratory diseases,45 to 54 years,Both sexes,3.8
2017,Pneumoconioses and chemical effects,45 to 54 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,45 to 54 years,Both sexes,0.5
2017,Malignant neoplasms,45 to 54 years,Males,80.3
2017,Diabetes mellitus,45 to 54 years,Males,8.4
2017,Diseases of heart,45 to 54 years,Males,54.4
2017,Essential hypertension and hypertensive renal disease,45 to 54 years,Males,0.8
2017,Cerebrovascular diseases,45 to 54 years,Males,7.3
2017,Atherosclerosis,45 to 54 years,Males,0.4
2017,Aortic aneurysm and dissection,45 to 54 years,Males,1.9
2017,Chronic lower respiratory diseases,45 to 54 years,Males,4.2
2017,Pneumoconioses and chemical effects,45 to 54 years,Males,0.0
2017,Pneumonitis due to solids and liquids,45 to 54 years,Males,0.5
2017,Malignant neoplasms,45 to 54 years,Females,88.5
2017,Diabetes mellitus,45 to 54 years,Females,4.4
2017,Diseases of heart,45 to 54 years,Females,16.3
2017,Essential hypertension and hypertensive renal disease,45 to 54 years,Females,0.2
2017,Cerebrovascular diseases,45 to 54 years,Females,5.5
2017,Atherosclerosis,45 to 54 years,Females,0.1
2017,Aortic aneurysm and dissection,45 to 54 years,Females,0.4
2017,Chronic lower respiratory diseases,45 to 54 years,Females,3.4
2017,Pneumoconioses and chemical effects,45 to 54 years,Females,0.0
2017,Pneumonitis due to solids and liquids,45 to 54 years,Females,0.5
2017,Malignant neoplasms,45 to 49 years,Both sexes,58.2
2017,Diabetes mellitus,45 to 49 years,Both sexes,4.9
2017,Diseases of heart,45 to 49 years,Both sexes,23.3
2017,Essential hypertension and hypertensive renal disease,45 to 49 years,Both sexes,0.2
2017,Cerebrovascular diseases,45 to 49 years,Both sexes,4.7
2017,Atherosclerosis,45 to 49 years,Both sexes,0.1
2017,Aortic aneurysm and dissection,45 to 49 years,Both sexes,1.0
2017,Chronic lower respiratory diseases,45 to 49 years,Both sexes,1.7
2017,Pneumoconioses and chemical effects,45 to 49 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,45 to 49 years,Both sexes,0.4
2017,Malignant neoplasms,45 to 49 years,Males,53.6
2017,Diabetes mellitus,45 to 49 years,Males,6.6
2017,Diseases of heart,45 to 49 years,Males,33.7
2017,Essential hypertension and hypertensive renal disease,45 to 49 years,Males,0.3
2017,Cerebrovascular diseases,45 to 49 years,Males,5.5
2017,Atherosclerosis,45 to 49 years,Males,0.2
2017,Aortic aneurysm and dissection,45 to 49 years,Males,1.7
2017,Chronic lower respiratory diseases,45 to 49 years,Males,1.9
2017,Pneumoconioses and chemical effects,45 to 49 years,Males,0.0
2017,Pneumonitis due to solids and liquids,45 to 49 years,Males,0.6
2017,Malignant neoplasms,45 to 49 years,Females,62.8
2017,Diabetes mellitus,45 to 49 years,Females,3.3
2017,Diseases of heart,45 to 49 years,Females,13.2
2017,Essential hypertension and hypertensive renal disease,45 to 49 years,Females,0.2
2017,Cerebrovascular diseases,45 to 49 years,Females,3.9
2017,Atherosclerosis,45 to 49 years,Females,0.0
2017,Aortic aneurysm and dissection,45 to 49 years,Females,0.3
2017,Chronic lower respiratory diseases,45 to 49 years,Females,1.6
2017,Pneumoconioses and chemical effects,45 to 49 years,Females,0.0
2017,Pneumonitis due to solids and liquids,45 to 49 years,Females,0.2
2017,Malignant neoplasms,50 to 54 years,Both sexes,108.2
2017,Diabetes mellitus,50 to 54 years,Both sexes,7.7
2017,Diseases of heart,50 to 54 years,Both sexes,46.1
2017,Essential hypertension and hypertensive renal disease,50 to 54 years,Both sexes,0.7
2017,Cerebrovascular diseases,50 to 54 years,Both sexes,7.9
2017,Atherosclerosis,50 to 54 years,Both sexes,0.4
2017,Aortic aneurysm and dissection,50 to 54 years,Both sexes,1.3
2017,Chronic lower respiratory diseases,50 to 54 years,Both sexes,5.6
2017,Pneumoconioses and chemical effects,50 to 54 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,50 to 54 years,Both sexes,0.6
2017,Malignant neoplasms,50 to 54 years,Males,104.4
2017,Diabetes mellitus,50 to 54 years,Males,10.0
2017,Diseases of heart,50 to 54 years,Males,73.2
2017,Essential hypertension and hypertensive renal disease,50 to 54 years,Males,1.1
2017,Cerebrovascular diseases,50 to 54 years,Males,8.9
2017,Atherosclerosis,50 to 54 years,Males,0.7
2017,Aortic aneurysm and dissection,50 to 54 years,Males,2.1
2017,Chronic lower respiratory diseases,50 to 54 years,Males,6.2
2017,Pneumoconioses and chemical effects,50 to 54 years,Males,0.0
2017,Pneumonitis due to solids and liquids,50 to 54 years,Males,0.4
2017,Malignant neoplasms,50 to 54 years,Females,112.0
2017,Diabetes mellitus,50 to 54 years,Females,5.5
2017,Diseases of heart,50 to 54 years,Females,19.1
2017,Essential hypertension and hypertensive renal disease,50 to 54 years,Females,0.3
2017,Cerebrovascular diseases,50 to 54 years,Females,7.0
2017,Atherosclerosis,50 to 54 years,Females,0.1
2017,Aortic aneurysm and dissection,50 to 54 years,Females,0.5
2017,Chronic lower respiratory diseases,50 to 54 years,Females,5.1
2017,Pneumoconioses and chemical effects,50 to 54 years,Females,0.0
2017,Pneumonitis due to solids and liquids,50 to 54 years,Females,0.8
2017,Malignant neoplasms,55 to 64 years,Both sexes,260.1
2017,Diabetes mellitus,55 to 64 years,Both sexes,16.4
2017,Diseases of heart,55 to 64 years,Both sexes,100.1
2017,Essential hypertension and hypertensive renal disease,55 to 64 years,Both sexes,1.4
2017,Cerebrovascular diseases,55 to 64 years,Both sexes,15.9
2017,Atherosclerosis,55 to 64 years,Both sexes,0.7
2017,Aortic aneurysm and dissection,55 to 64 years,Both sexes,2.9
2017,Chronic lower respiratory diseases,55 to 64 years,Both sexes,19.8
2017,Pneumoconioses and chemical effects,55 to 64 years,Both sexes,0.3
2017,Pneumonitis due to solids and liquids,55 to 64 years,Both sexes,1.2
2017,Malignant neoplasms,55 to 64 years,Males,277.1
2017,Diabetes mellitus,55 to 64 years,Males,22.4
2017,Diseases of heart,55 to 64 years,Males,150.4
2017,Essential hypertension and hypertensive renal disease,55 to 64 years,Males,2.1
2017,Cerebrovascular diseases,55 to 64 years,Males,17.9
2017,Atherosclerosis,55 to 64 years,Males,0.9
2017,Aortic aneurysm and dissection,55 to 64 years,Males,4.3
2017,Chronic lower respiratory diseases,55 to 64 years,Males,20.9
2017,Pneumoconioses and chemical effects,55 to 64 years,Males,0.4
2017,Pneumonitis due to solids and liquids,55 to 64 years,Males,1.5
2017,Malignant neoplasms,55 to 64 years,Females,243.5
2017,Diabetes mellitus,55 to 64 years,Females,10.5
2017,Diseases of heart,55 to 64 years,Females,51.0
2017,Essential hypertension and hypertensive renal disease,55 to 64 years,Females,0.8
2017,Cerebrovascular diseases,55 to 64 years,Females,14.0
2017,Atherosclerosis,55 to 64 years,Females,0.5
2017,Aortic aneurysm and dissection,55 to 64 years,Females,1.5
2017,Chronic lower respiratory diseases,55 to 64 years,Females,18.7
2017,Pneumoconioses and chemical effects,55 to 64 years,Females,0.1
2017,Pneumonitis due to solids and liquids,55 to 64 years,Females,0.9
2017,Malignant neoplasms,55 to 59 years,Both sexes,198.9
2017,Diabetes mellitus,55 to 59 years,Both sexes,12.7
2017,Diseases of heart,55 to 59 years,Both sexes,77.8
2017,Essential hypertension and hypertensive renal disease,55 to 59 years,Both sexes,1.1
2017,Cerebrovascular diseases,55 to 59 years,Both sexes,11.9
2017,Atherosclerosis,55 to 59 years,Both sexes,0.5
2017,Aortic aneurysm and dissection,55 to 59 years,Both sexes,2.1
2017,Chronic lower respiratory diseases,55 to 59 years,Both sexes,12.9
2017,Pneumoconioses and chemical effects,55 to 59 years,Both sexes,0.0
2017,Pneumonitis due to solids and liquids,55 to 59 years,Both sexes,0.8
2017,Malignant neoplasms,55 to 59 years,Males,201.2
2017,Diabetes mellitus,55 to 59 years,Males,17.2
2017,Diseases of heart,55 to 59 years,Males,118.0
2017,Essential hypertension and hypertensive renal disease,55 to 59 years,Males,1.6
2017,Cerebrovascular diseases,55 to 59 years,Males,13.8
2017,Atherosclerosis,55 to 59 years,Males,0.7
2017,Aortic aneurysm and dissection,55 to 59 years,Males,3.1
2017,Chronic lower respiratory diseases,55 to 59 years,Males,13.9
2017,Pneumoconioses and chemical effects,55 to 59 years,Males,0.0
2017,Pneumonitis due to solids and liquids,55 to 59 years,Males,1.0
2017,Malignant neoplasms,55 to 59 years,Females,196.8
2017,Diabetes mellitus,55 to 59 years,Females,8.2
2017,Diseases of heart,55 to 59 years,Females,38.1
2017,Essential hypertension and hypertensive renal disease,55 to 59 years,Females,0.5
2017,Cerebrovascular diseases,55 to 59 years,Females,10.0
2017,Atherosclerosis,55 to 59 years,Females,0.3
2017,Aortic aneurysm and dissection,55 to 59 years,Females,1.0
2017,Chronic lower respiratory diseases,55 to 59 years,Females,12.0
2017,Pneumoconioses and chemical effects,55 to 59 years,Females,0.0
2017,Pneumonitis due to solids and liquids,55 to 59 years,Females,0.6
2017,Malignant neoplasms,60 to 64 years,Both sexes,329.1
2017,Diabetes mellitus,60 to 64 years,Both sexes,20.5
2017,Diseases of heart,60 to 64 years,Both sexes,125.4
2017,Essential hypertension and hypertensive renal disease,60 to 64 years,Both sexes,1.8
2017,Cerebrovascular diseases,60 to 64 years,Both sexes,20.4
2017,Atherosclerosis,60 to 64 years,Both sexes,0.9
2017,Aortic aneurysm and dissection,60 to 64 years,Both sexes,3.9
2017,Chronic lower respiratory diseases,60 to 64 years,Both sexes,27.5
2017,Pneumoconioses and chemical effects,60 to 64 years,Both sexes,0.3
2017,Pneumonitis due to solids and liquids,60 to 64 years,Both sexes,1.5
2017,Malignant neoplasms,60 to 64 years,Males,363.9
2017,Diabetes mellitus,60 to 64 years,Males,28.3
2017,Diseases of heart,60 to 64 years,Males,187.4
2017,Essential hypertension and hypertensive renal disease,60 to 64 years,Males,2.6
2017,Cerebrovascular diseases,60 to 64 years,Males,22.5
2017,Atherosclerosis,60 to 64 years,Males,1.0
2017,Aortic aneurysm and dissection,60 to 64 years,Males,5.7
2017,Chronic lower respiratory diseases,60 to 64 years,Males,29.0
2017,Pneumoconioses and chemical effects,60 to 64 years,Males,0.4
2017,Pneumonitis due to solids and liquids,60 to 64 years,Males,2.0
2017,Malignant neoplasms,60 to 64 years,Females,295.6
2017,Diabetes mellitus,60 to 64 years,Females,13.0
2017,Diseases of heart,60 to 64 years,Females,65.4
2017,Essential hypertension and hypertensive renal disease,60 to 64 years,Females,1.1
2017,Cerebrovascular diseases,60 to 64 years,Females,18.4
2017,Atherosclerosis,60 to 64 years,Females,0.7
2017,Aortic aneurysm and dissection,60 to 64 years,Females,2.1
2017,Chronic lower respiratory diseases,60 to 64 years,Females,26.1
2017,Pneumoconioses and chemical effects,60 to 64 years,Females,0.1
2017,Pneumonitis due to solids and liquids,60 to 64 years,Females,1.2
2017,Malignant neoplasms,65 to 74 years,Both sexes,612.2
