Year,Proficiency level,Skill,Geography,Gender,Age group,GeoCode,Value
2022,3 or above,Literacy,Prince Edward Island,Women+,55 to 65 years,11,36.7
2022,3 or above,Numeracy,Prince Edward Island,Women+,55 to 65 years,11,27.5
2022,3 or above,Literacy,Nova Scotia,Total,Total,12,51.2
2022,3 or above,Numeracy,Nova Scotia,Total,Total,12,49.7
2022,3 or above,Literacy,Nova Scotia,Men+,Total,12,51.1
2022,3 or above,Numeracy,Nova Scotia,Men+,Total,12,55.2
2022,3 or above,Literacy,Nova Scotia,Women+,Total,12,51.3
2022,3 or above,Numeracy,Nova Scotia,Women+,Total,12,44.5
2022,3 or above,Literacy,Nova Scotia,Total,16 to 24 years,12,53.2
2022,3 or above,Numeracy,Nova Scotia,Total,16 to 24 years,12,47.9
2022,3 or above,Literacy,Nova Scotia,Men+,16 to 24 years,12,61.6
2022,3 or above,Numeracy,Nova Scotia,Men+,16 to 24 years,12,60.1
2022,3 or above,Literacy,Nova Scotia,Women+,16 to 24 years,12,44.3
2022,3 or above,Numeracy,Nova Scotia,Women+,16 to 24 years,12,35.1
2022,3 or above,Literacy,Nova Scotia,Total,25 to 34 years,12,61.7
2022,3 or above,Numeracy,Nova Scotia,Total,25 to 34 years,12,59.3
2022,3 or above,Literacy,Nova Scotia,Men+,25 to 34 years,12,66.1
2022,3 or above,Numeracy,Nova Scotia,Men+,25 to 34 years,12,71.3
2022,3 or above,Literacy,Nova Scotia,Women+,25 to 34 years,12,57.5
2022,3 or above,Numeracy,Nova Scotia,Women+,25 to 34 years,12,47.5
2022,3 or above,Literacy,Nova Scotia,Total,35 to 44 years,12,54.6
2022,3 or above,Numeracy,Nova Scotia,Total,35 to 44 years,12,55.0
2022,3 or above,Literacy,Nova Scotia,Men+,35 to 44 years,12,53.2
2022,3 or above,Numeracy,Nova Scotia,Men+,35 to 44 years,12,59.4
2022,3 or above,Literacy,Nova Scotia,Women+,35 to 44 years,12,55.9
2022,3 or above,Numeracy,Nova Scotia,Women+,35 to 44 years,12,51.0
2022,3 or above,Literacy,Nova Scotia,Total,45 to 54 years,12,55.2
2022,3 or above,Numeracy,Nova Scotia,Total,45 to 54 years,12,54.1
2022,3 or above,Literacy,Nova Scotia,Men+,45 to 54 years,12,55.0
2022,3 or above,Numeracy,Nova Scotia,Men+,45 to 54 years,12,59.7
2022,3 or above,Literacy,Nova Scotia,Women+,45 to 54 years,12,55.5
2022,3 or above,Numeracy,Nova Scotia,Women+,45 to 54 years,12,49.0
2022,3 or above,Literacy,Nova Scotia,Total,55 to 65 years,12,36.3
2022,3 or above,Numeracy,Nova Scotia,Total,55 to 65 years,12,36.3
2022,3 or above,Literacy,Nova Scotia,Men+,55 to 65 years,12,28.0
2022,3 or above,Numeracy,Nova Scotia,Men+,55 to 65 years,12,32.8
2022,3 or above,Literacy,Nova Scotia,Women+,55 to 65 years,12,44.1
2022,3 or above,Numeracy,Nova Scotia,Women+,55 to 65 years,12,39.6
2022,3 or above,Literacy,New Brunswick,Total,Total,13,46.5
2022,3 or above,Numeracy,New Brunswick,Total,Total,13,42.9
2022,3 or above,Literacy,New Brunswick,Men+,Total,13,46.2
2022,3 or above,Numeracy,New Brunswick,Men+,Total,13,49.9
2022,3 or above,Literacy,New Brunswick,Women+,Total,13,46.7
2022,3 or above,Numeracy,New Brunswick,Women+,Total,13,35.9
2022,3 or above,Literacy,New Brunswick,Total,16 to 24 years,13,47.8
2022,3 or above,Numeracy,New Brunswick,Total,16 to 24 years,13,44.8
2022,3 or above,Literacy,New Brunswick,Men+,16 to 24 years,13,56.2
2022,3 or above,Numeracy,New Brunswick,Men+,16 to 24 years,13,59.6
2022,3 or above,Numeracy,New Brunswick,Women+,16 to 24 years,13,29.4
2022,3 or above,Literacy,New Brunswick,Total,25 to 34 years,13,65.3
2022,3 or above,Numeracy,New Brunswick,Total,25 to 34 years,13,60.5
2022,3 or above,Literacy,New Brunswick,Men+,25 to 34 years,13,68.9
2022,3 or above,Numeracy,New Brunswick,Men+,25 to 34 years,13,74.7
2022,3 or above,Literacy,New Brunswick,Women+,25 to 34 years,13,61.7
2022,3 or above,Numeracy,New Brunswick,Women+,25 to 34 years,13,46.1
2022,3 or above,Literacy,New Brunswick,Total,35 to 44 years,13,56.8
2022,3 or above,Numeracy,New Brunswick,Total,35 to 44 years,13,49.5
2022,3 or above,Literacy,New Brunswick,Men+,35 to 44 years,13,56.2
2022,3 or above,Numeracy,New Brunswick,Men+,35 to 44 years,13,56.8
2022,3 or above,Literacy,New Brunswick,Women+,35 to 44 years,13,57.4
2022,3 or above,Numeracy,New Brunswick,Women+,35 to 44 years,13,42.5
2022,3 or above,Literacy,New Brunswick,Total,45 to 54 years,13,46.3
2022,3 or above,Numeracy,New Brunswick,Total,45 to 54 years,13,43.2
2022,3 or above,Literacy,New Brunswick,Men+,45 to 54 years,13,46.6
2022,3 or above,Numeracy,New Brunswick,Men+,45 to 54 years,13,49.5
2022,3 or above,Literacy,New Brunswick,Women+,45 to 54 years,13,45.9
2022,3 or above,Numeracy,New Brunswick,Women+,45 to 54 years,13,36.9
2022,3 or above,Literacy,New Brunswick,Total,55 to 65 years,13,25.5
2022,3 or above,Numeracy,New Brunswick,Total,55 to 65 years,13,24.5
2022,3 or above,Literacy,New Brunswick,Men+,55 to 65 years,13,16.9
2022,3 or above,Numeracy,New Brunswick,Men+,55 to 65 years,13,21.8
2022,3 or above,Literacy,New Brunswick,Women+,55 to 65 years,13,33.9
2022,3 or above,Numeracy,New Brunswick,Women+,55 to 65 years,13,27.1
2022,3 or above,Literacy,Quebec,Total,Total,24,48.2
2022,3 or above,Numeracy,Quebec,Total,Total,24,49.0
2022,3 or above,Literacy,Quebec,Men+,Total,24,47.4
2022,3 or above,Numeracy,Quebec,Men+,Total,24,54.7
2022,3 or above,Literacy,Quebec,Women+,Total,24,49.0
2022,3 or above,Numeracy,Quebec,Women+,Total,24,43.1
2022,3 or above,Literacy,Quebec,Total,16 to 24 years,24,52.8
2022,3 or above,Numeracy,Quebec,Total,16 to 24 years,24,54.4
2022,3 or above,Literacy,Quebec,Men+,16 to 24 years,24,50.2
2022,3 or above,Numeracy,Quebec,Men+,16 to 24 years,24,56.8
2022,3 or above,Literacy,Quebec,Women+,16 to 24 years,24,55.5
2022,3 or above,Numeracy,Quebec,Women+,16 to 24 years,24,51.8
2022,3 or above,Literacy,Quebec,Total,25 to 34 years,24,61.7
2022,3 or above,Numeracy,Quebec,Total,25 to 34 years,24,62.1
2022,3 or above,Literacy,Quebec,Men+,25 to 34 years,24,60.3
2022,3 or above,Numeracy,Quebec,Men+,25 to 34 years,24,67.5
2022,3 or above,Literacy,Quebec,Women+,25 to 34 years,24,63.3
2022,3 or above,Numeracy,Quebec,Women+,25 to 34 years,24,56.3
2022,3 or above,Literacy,Quebec,Total,35 to 44 years,24,57.6
2022,3 or above,Numeracy,Quebec,Total,35 to 44 years,24,56.8
2022,3 or above,Literacy,Quebec,Men+,35 to 44 years,24,57.6
2022,3 or above,Numeracy,Quebec,Men+,35 to 44 years,24,63.6
2022,3 or above,Literacy,Quebec,Women+,35 to 44 years,24,57.5
2022,3 or above,Numeracy,Quebec,Women+,35 to 44 years,24,49.8
2022,3 or above,Literacy,Quebec,Total,45 to 54 years,24,45.8
2022,3 or above,Numeracy,Quebec,Total,45 to 54 years,24,46.9
2022,3 or above,Literacy,Quebec,Men+,45 to 54 years,24,46.2
2022,3 or above,Numeracy,Quebec,Men+,45 to 54 years,24,55.2
2022,3 or above,Literacy,Quebec,Women+,45 to 54 years,24,45.5
2022,3 or above,Numeracy,Quebec,Women+,45 to 54 years,24,38.5
2022,3 or above,Literacy,Quebec,Total,55 to 65 years,24,27.9
2022,3 or above,Numeracy,Quebec,Total,55 to 65 years,24,29.7
2022,3 or above,Literacy,Quebec,Men+,55 to 65 years,24,26.7
2022,3 or above,Numeracy,Quebec,Men+,55 to 65 years,24,34.2
2022,3 or above,Literacy,Quebec,Women+,55 to 65 years,24,29.1
2022,3 or above,Numeracy,Quebec,Women+,55 to 65 years,24,25.2
2022,3 or above,Literacy,Ontario,Total,Total,35,50.3
2022,3 or above,Numeracy,Ontario,Total,Total,35,49.2
2022,3 or above,Literacy,Ontario,Men+,Total,35,50.0
2022,3 or above,Numeracy,Ontario,Men+,Total,35,56.1
2022,3 or above,Literacy,Ontario,Women+,Total,35,50.6
2022,3 or above,Numeracy,Ontario,Women+,Total,35,42.3
2022,3 or above,Literacy,Ontario,Total,16 to 24 years,35,53.5
2022,3 or above,Numeracy,Ontario,Total,16 to 24 years,35,50.7
2022,3 or above,Literacy,Ontario,Men+,16 to 24 years,35,55.6
2022,3 or above,Numeracy,Ontario,Men+,16 to 24 years,35,61.4
2022,3 or above,Literacy,Ontario,Women+,16 to 24 years,35,51.4
2022,3 or above,Numeracy,Ontario,Women+,16 to 24 years,35,39.2
2022,3 or above,Literacy,Ontario,Total,25 to 34 years,35,62.0
2022,3 or above,Numeracy,Ontario,Total,25 to 34 years,35,60.6
2022,3 or above,Literacy,Ontario,Men+,25 to 34 years,35,57.3
2022,3 or above,Numeracy,Ontario,Men+,25 to 34 years,35,63.6
2022,3 or above,Literacy,Ontario,Women+,25 to 34 years,35,66.9
2022,3 or above,Numeracy,Ontario,Women+,25 to 34 years,35,57.6
2022,3 or above,Literacy,Ontario,Total,35 to 44 years,35,49.6
2022,3 or above,Numeracy,Ontario,Total,35 to 44 years,35,48.2
2022,3 or above,Literacy,Ontario,Men+,35 to 44 years,35,55.1
2022,3 or above,Numeracy,Ontario,Men+,35 to 44 years,35,58.6
2022,3 or above,Literacy,Ontario,Women+,35 to 44 years,35,44.1
2022,3 or above,Numeracy,Ontario,Women+,35 to 44 years,35,38.0
2022,3 or above,Literacy,Ontario,Total,45 to 54 years,35,49.3
2022,3 or above,Numeracy,Ontario,Total,45 to 54 years,35,49.9
2022,3 or above,Literacy,Ontario,Men+,45 to 54 years,35,50.1
2022,3 or above,Numeracy,Ontario,Men+,45 to 54 years,35,56.0
2022,3 or above,Literacy,Ontario,Women+,45 to 54 years,35,48.7
2022,3 or above,Numeracy,Ontario,Women+,45 to 54 years,35,44.1
2022,3 or above,Literacy,Ontario,Total,55 to 65 years,35,37.6
2022,3 or above,Numeracy,Ontario,Total,55 to 65 years,35,37.0
2022,3 or above,Literacy,Ontario,Men+,55 to 65 years,35,33.0
2022,3 or above,Numeracy,Ontario,Men+,55 to 65 years,35,41.8
2022,3 or above,Literacy,Ontario,Women+,55 to 65 years,35,42.0
2022,3 or above,Numeracy,Ontario,Women+,55 to 65 years,35,32.4
2022,3 or above,Literacy,Manitoba,Total,Total,46,49.5
2022,3 or above,Numeracy,Manitoba,Total,Total,46,47.4
2022,3 or above,Literacy,Manitoba,Men+,Total,46,48.4
2022,3 or above,Numeracy,Manitoba,Men+,Total,46,51.5
2022,3 or above,Literacy,Manitoba,Women+,Total,46,50.7
2022,3 or above,Numeracy,Manitoba,Women+,Total,46,43.3
2022,3 or above,Literacy,Manitoba,Total,16 to 24 years,46,61.4
2022,3 or above,Numeracy,Manitoba,Total,16 to 24 years,46,56.0
2022,3 or above,Literacy,Manitoba,Men+,16 to 24 years,46,59.7
2022,3 or above,Numeracy,Manitoba,Men+,16 to 24 years,46,55.4
2022,3 or above,Literacy,Manitoba,Women+,16 to 24 years,46,63.1
2022,3 or above,Numeracy,Manitoba,Women+,16 to 24 years,46,56.7
2022,3 or above,Literacy,Manitoba,Total,25 to 34 years,46,51.9
2022,3 or above,Numeracy,Manitoba,Total,25 to 34 years,46,51.5
2022,3 or above,Literacy,Manitoba,Men+,25 to 34 years,46,50.8
2022,3 or above,Numeracy,Manitoba,Men+,25 to 34 years,46,57.7
2022,3 or above,Literacy,Manitoba,Women+,25 to 34 years,46,53.0
2022,3 or above,Numeracy,Manitoba,Women+,25 to 34 years,46,45.2
2022,3 or above,Literacy,Manitoba,Total,35 to 44 years,46,49.3
2022,3 or above,Numeracy,Manitoba,Total,35 to 44 years,46,49.1
2022,3 or above,Literacy,Manitoba,Men+,35 to 44 years,46,47.7
2022,3 or above,Numeracy,Manitoba,Men+,35 to 44 years,46,54.1
2022,3 or above,Literacy,Manitoba,Women+,35 to 44 years,46,50.9
2022,3 or above,Numeracy,Manitoba,Women+,35 to 44 years,46,44.2
2022,3 or above,Literacy,Manitoba,Total,45 to 54 years,46,48.6
2022,3 or above,Numeracy,Manitoba,Total,45 to 54 years,46,46.1
2022,3 or above,Literacy,Manitoba,Men+,45 to 54 years,46,49.2
2022,3 or above,Numeracy,Manitoba,Men+,45 to 54 years,46,50.6
2022,3 or above,Literacy,Manitoba,Women+,45 to 54 years,46,48.1
2022,3 or above,Numeracy,Manitoba,Women+,45 to 54 years,46,41.6
2022,3 or above,Literacy,Manitoba,Total,55 to 65 years,46,37.9
2022,3 or above,Numeracy,Manitoba,Total,55 to 65 years,46,35.2
2022,3 or above,Literacy,Manitoba,Men+,55 to 65 years,46,35.4
2022,3 or above,Numeracy,Manitoba,Men+,55 to 65 years,46,39.3
2022,3 or above,Literacy,Manitoba,Women+,55 to 65 years,46,40.3
2022,3 or above,Numeracy,Manitoba,Women+,55 to 65 years,46,31.2
2022,3 or above,Literacy,Saskatchewan,Total,Total,47,48.0
2022,3 or above,Numeracy,Saskatchewan,Total,Total,47,46.1
2022,3 or above,Literacy,Saskatchewan,Men+,Total,47,46.2
2022,3 or above,Numeracy,Saskatchewan,Men+,Total,47,50.1
2022,3 or above,Literacy,Saskatchewan,Women+,Total,47,49.8
2022,3 or above,Numeracy,Saskatchewan,Women+,Total,47,41.9
2022,3 or above,Literacy,Saskatchewan,Total,16 to 24 years,47,41.1
2022,3 or above,Numeracy,Saskatchewan,Total,16 to 24 years,47,37.8
2022,3 or above,Literacy,Saskatchewan,Men+,16 to 24 years,47,43.8
2022,3 or above,Numeracy,Saskatchewan,Men+,16 to 24 years,47,42.8
2022,3 or above,Literacy,Saskatchewan,Women+,16 to 24 years,47,38.2
2022,3 or above,Numeracy,Saskatchewan,Women+,16 to 24 years,47,32.3
2022,3 or above,Literacy,Saskatchewan,Total,25 to 34 years,47,57.5
2022,3 or above,Numeracy,Saskatchewan,Total,25 to 34 years,47,55.2
2022,3 or above,Literacy,Saskatchewan,Men+,25 to 34 years,47,54.7
2022,3 or above,Numeracy,Saskatchewan,Men+,25 to 34 years,47,60.1
2022,3 or above,Literacy,Saskatchewan,Women+,25 to 34 years,47,60.4
2022,3 or above,Numeracy,Saskatchewan,Women+,25 to 34 years,47,50.2
2022,3 or above,Literacy,Saskatchewan,Total,35 to 44 years,47,53.8
2022,3 or above,Numeracy,Saskatchewan,Total,35 to 44 years,47,49.7
2022,3 or above,Literacy,Saskatchewan,Men+,35 to 44 years,47,49.6
2022,3 or above,Numeracy,Saskatchewan,Men+,35 to 44 years,47,52.8
2022,3 or above,Literacy,Saskatchewan,Women+,35 to 44 years,47,58.1
2022,3 or above,Numeracy,Saskatchewan,Women+,35 to 44 years,47,46.4
2022,3 or above,Literacy,Saskatchewan,Total,45 to 54 years,47,49.8
2022,3 or above,Numeracy,Saskatchewan,Total,45 to 54 years,47,47.2
2022,3 or above,Literacy,Saskatchewan,Men+,45 to 54 years,47,48.6
2022,3 or above,Numeracy,Saskatchewan,Men+,45 to 54 years,47,48.1
2022,3 or above,Literacy,Saskatchewan,Women+,45 to 54 years,47,51.0
2022,3 or above,Numeracy,Saskatchewan,Women+,45 to 54 years,47,46.3
2022,3 or above,Literacy,Saskatchewan,Total,55 to 65 years,47,36.6
2022,3 or above,Numeracy,Saskatchewan,Total,55 to 65 years,47,39.2
2022,3 or above,Literacy,Saskatchewan,Men+,55 to 65 years,47,34.4
2022,3 or above,Numeracy,Saskatchewan,Men+,55 to 65 years,47,45.1
2022,3 or above,Literacy,Saskatchewan,Women+,55 to 65 years,47,38.9
2022,3 or above,Numeracy,Saskatchewan,Women+,55 to 65 years,47,33.1
2022,3 or above,Literacy,Alberta,Total,Total,48,52.6
2022,3 or above,Numeracy,Alberta,Total,Total,48,47.3
2022,3 or above,Literacy,Alberta,Men+,Total,48,53.4
2022,3 or above,Numeracy,Alberta,Men+,Total,48,55.0
2022,3 or above,Literacy,Alberta,Women+,Total,48,51.7
2022,3 or above,Numeracy,Alberta,Women+,Total,48,39.4
2022,3 or above,Literacy,Alberta,Total,16 to 24 years,48,55.2
2022,3 or above,Numeracy,Alberta,Total,16 to 24 years,48,40.7
2022,3 or above,Literacy,Alberta,Men+,16 to 24 years,48,51.6
2022,3 or above,Numeracy,Alberta,Men+,16 to 24 years,48,49.8
2022,3 or above,Literacy,Alberta,Women+,16 to 24 years,48,59.1
2022,3 or above,Numeracy,Alberta,Women+,16 to 24 years,48,31.1
2022,3 or above,Literacy,Alberta,Total,25 to 34 years,48,56.6
2022,3 or above,Numeracy,Alberta,Total,25 to 34 years,48,55.5
2022,3 or above,Literacy,Alberta,Men+,25 to 34 years,48,55.7
2022,3 or above,Numeracy,Alberta,Men+,25 to 34 years,48,60.5
2022,3 or above,Literacy,Alberta,Women+,25 to 34 years,48,57.5
2022,3 or above,Numeracy,Alberta,Women+,25 to 34 years,48,50.4
2022,3 or above,Literacy,Alberta,Total,35 to 44 years,48,57.7
2022,3 or above,Numeracy,Alberta,Total,35 to 44 years,48,49.0
2022,3 or above,Literacy,Alberta,Men+,35 to 44 years,48,61.5
2022,3 or above,Numeracy,Alberta,Men+,35 to 44 years,48,56.5
2022,3 or above,Literacy,Alberta,Women+,35 to 44 years,48,53.9
2022,3 or above,Numeracy,Alberta,Women+,35 to 44 years,48,41.4
2022,3 or above,Literacy,Alberta,Total,45 to 54 years,48,48.6
2022,3 or above,Numeracy,Alberta,Total,45 to 54 years,48,51.2
2022,3 or above,Literacy,Alberta,Men+,45 to 54 years,48,50.2
2022,3 or above,Numeracy,Alberta,Men+,45 to 54 years,48,59.1
2022,3 or above,Literacy,Alberta,Women+,45 to 54 years,48,47.0
2022,3 or above,Numeracy,Alberta,Women+,45 to 54 years,48,43.0
2022,3 or above,Literacy,Alberta,Total,55 to 65 years,48,43.5
2022,3 or above,Numeracy,Alberta,Total,55 to 65 years,48,37.6
2022,3 or above,Literacy,Alberta,Men+,55 to 65 years,48,45.7
2022,3 or above,Numeracy,Alberta,Men+,55 to 65 years,48,47.2
2022,3 or above,Literacy,Alberta,Women+,55 to 65 years,48,41.4
2022,3 or above,Numeracy,Alberta,Women+,55 to 65 years,48,28.3
2022,3 or above,Literacy,British Columbia,Total,Total,59,58.8
2022,3 or above,Numeracy,British Columbia,Total,Total,59,56.4
2022,3 or above,Literacy,British Columbia,Men+,Total,59,62.4
2022,3 or above,Numeracy,British Columbia,Men+,Total,59,64.9
2022,3 or above,Literacy,British Columbia,Women+,Total,59,55.3
2022,3 or above,Numeracy,British Columbia,Women+,Total,59,48.1
2022,3 or above,Literacy,British Columbia,Total,16 to 24 years,59,60.2
2022,3 or above,Numeracy,British Columbia,Total,16 to 24 years,59,52.5
2022,3 or above,Literacy,British Columbia,Men+,16 to 24 years,59,74.3
2022,3 or above,Numeracy,British Columbia,Men+,16 to 24 years,59,72.3
2022,3 or above,Literacy,British Columbia,Women+,16 to 24 years,59,45.6
2022,3 or above,Numeracy,British Columbia,Women+,16 to 24 years,59,31.8
2022,3 or above,Literacy,British Columbia,Total,25 to 34 years,59,67.0
2022,3 or above,Numeracy,British Columbia,Total,25 to 34 years,59,68.7
2022,3 or above,Literacy,British Columbia,Men+,25 to 34 years,59,65.3
2022,3 or above,Numeracy,British Columbia,Men+,25 to 34 years,59,69.8
2022,3 or above,Literacy,British Columbia,Women+,25 to 34 years,59,68.8
2022,3 or above,Numeracy,British Columbia,Women+,25 to 34 years,59,67.5
2022,3 or above,Literacy,British Columbia,Total,35 to 44 years,59,66.9
2022,3 or above,Numeracy,British Columbia,Total,35 to 44 years,59,63.7
2022,3 or above,Literacy,British Columbia,Men+,35 to 44 years,59,72.4
2022,3 or above,Numeracy,British Columbia,Men+,35 to 44 years,59,71.1
2022,3 or above,Literacy,British Columbia,Women+,35 to 44 years,59,61.4
2022,3 or above,Numeracy,British Columbia,Women+,35 to 44 years,59,56.4
2022,3 or above,Literacy,British Columbia,Total,45 to 54 years,59,55.8
2022,3 or above,Numeracy,British Columbia,Total,45 to 54 years,59,52.7
2022,3 or above,Literacy,British Columbia,Men+,45 to 54 years,59,57.7
2022,3 or above,Numeracy,British Columbia,Men+,45 to 54 years,59,62.4
2022,3 or above,Literacy,British Columbia,Women+,45 to 54 years,59,54.0
2022,3 or above,Numeracy,British Columbia,Women+,45 to 54 years,59,43.6
2022,3 or above,Literacy,British Columbia,Total,55 to 65 years,59,45.1
2022,3 or above,Numeracy,British Columbia,Total,55 to 65 years,59,44.0
2022,3 or above,Literacy,British Columbia,Men+,55 to 65 years,59,45.0
2022,3 or above,Numeracy,British Columbia,Men+,55 to 65 years,59,50.7
2022,3 or above,Literacy,British Columbia,Women+,55 to 65 years,59,45.3
2022,3 or above,Numeracy,British Columbia,Women+,55 to 65 years,59,37.7
