Year,Causes de décès,Âge au décès,Sexe,Value
2019,Maladies cérébrovasculaires,50 à 54 ans,Les deux sexes,7.8
2019,Athérosclérose,50 à 54 ans,Les deux sexes,0.0
2019,Anévrisme aortique et dissection,50 à 54 ans,Les deux sexes,1.7
2019,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Les deux sexes,4.9
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Les deux sexes,0.0
2019,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Les deux sexes,0.4
2019,Tumeurs malignes,50 à 54 ans,Hommes,96.5
2019,Diabète sucré,50 à 54 ans,Hommes,10.1
2019,Maladies du coeur,50 à 54 ans,Hommes,68.0
2019,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Hommes,1.1
2019,Maladies cérébrovasculaires,50 à 54 ans,Hommes,8.3
2019,Athérosclérose,50 à 54 ans,Hommes,0.0
2019,Anévrisme aortique et dissection,50 à 54 ans,Hommes,2.9
2019,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Hommes,5.3
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Hommes,0.0
2019,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Hommes,0.4
2019,Tumeurs malignes,50 à 54 ans,Femmes,100.5
2019,Diabète sucré,50 à 54 ans,Femmes,5.6
2019,Maladies du coeur,50 à 54 ans,Femmes,20.8
2019,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Femmes,0.1
2019,Maladies cérébrovasculaires,50 à 54 ans,Femmes,7.3
2019,Athérosclérose,50 à 54 ans,Femmes,0.0
2019,Anévrisme aortique et dissection,50 à 54 ans,Femmes,0.6
2019,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Femmes,4.5
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Femmes,0.5
2019,Tumeurs malignes,55 à 64 ans,Les deux sexes,241.2
2019,Diabète sucré,55 à 64 ans,Les deux sexes,16.8
2019,Maladies du coeur,55 à 64 ans,Les deux sexes,94.3
2019,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Les deux sexes,1.3
2019,Maladies cérébrovasculaires,55 à 64 ans,Les deux sexes,16.0
2019,Athérosclérose,55 à 64 ans,Les deux sexes,0.5
2019,Anévrisme aortique et dissection,55 à 64 ans,Les deux sexes,2.8
2019,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Les deux sexes,20.6
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Les deux sexes,0.2
2019,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Les deux sexes,1.2
2019,Tumeurs malignes,55 à 64 ans,Hommes,259.0
2019,Diabète sucré,55 à 64 ans,Hommes,22.3
2019,Maladies du coeur,55 à 64 ans,Hommes,142.0
2019,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Hommes,1.8
2019,Maladies cérébrovasculaires,55 à 64 ans,Hommes,18.4
2019,Athérosclérose,55 à 64 ans,Hommes,0.7
2019,Anévrisme aortique et dissection,55 à 64 ans,Hommes,4.7
2019,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Hommes,22.4
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Hommes,0.4
2019,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Hommes,1.5
2019,Tumeurs malignes,55 à 64 ans,Femmes,223.7
2019,Diabète sucré,55 à 64 ans,Femmes,11.3
2019,Maladies du coeur,55 à 64 ans,Femmes,47.6
2019,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Femmes,0.9
2019,Maladies cérébrovasculaires,55 à 64 ans,Femmes,13.6
2019,Athérosclérose,55 à 64 ans,Femmes,0.3
2019,Anévrisme aortique et dissection,55 à 64 ans,Femmes,1.0
2019,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Femmes,18.8
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Femmes,0.9
2019,Tumeurs malignes,55 à 59 ans,Les deux sexes,183.6
2019,Diabète sucré,55 à 59 ans,Les deux sexes,13.9
2019,Maladies du coeur,55 à 59 ans,Les deux sexes,72.0
2019,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Les deux sexes,0.7
2019,Maladies cérébrovasculaires,55 à 59 ans,Les deux sexes,12.1
2019,Athérosclérose,55 à 59 ans,Les deux sexes,0.3
2019,Anévrisme aortique et dissection,55 à 59 ans,Les deux sexes,1.8
2019,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Les deux sexes,12.3
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Les deux sexes,0.0
2019,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Les deux sexes,0.9
2019,Tumeurs malignes,55 à 59 ans,Hommes,186.4
2019,Diabète sucré,55 à 59 ans,Hommes,18.5
2019,Maladies du coeur,55 à 59 ans,Hommes,110.8
2019,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Hommes,1.2
2019,Maladies cérébrovasculaires,55 à 59 ans,Hommes,14.2
2019,Athérosclérose,55 à 59 ans,Hommes,0.2
2019,Anévrisme aortique et dissection,55 à 59 ans,Hommes,3.0
2019,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Hommes,13.0
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Hommes,0.0
2019,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Hommes,1.2
2019,Tumeurs malignes,55 à 59 ans,Femmes,180.9
2019,Diabète sucré,55 à 59 ans,Femmes,9.3
2019,Maladies du coeur,55 à 59 ans,Femmes,33.5
2019,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Femmes,0.2
2019,Maladies cérébrovasculaires,55 à 59 ans,Femmes,10.1
2019,Athérosclérose,55 à 59 ans,Femmes,0.3
2019,Anévrisme aortique et dissection,55 à 59 ans,Femmes,0.6
2019,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Femmes,11.5
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Femmes,0.7
2019,Tumeurs malignes,60 à 64 ans,Les deux sexes,304.2
2019,Diabète sucré,60 à 64 ans,Les deux sexes,19.9
2019,Maladies du coeur,60 à 64 ans,Les deux sexes,118.8
2019,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Les deux sexes,2.1
2019,Maladies cérébrovasculaires,60 à 64 ans,Les deux sexes,20.3
2019,Athérosclérose,60 à 64 ans,Les deux sexes,0.8
2019,Anévrisme aortique et dissection,60 à 64 ans,Les deux sexes,4.0
2019,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Les deux sexes,29.7
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Les deux sexes,0.2
2019,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Les deux sexes,1.5
2019,Tumeurs malignes,60 à 64 ans,Hommes,339.4
2019,Diabète sucré,60 à 64 ans,Hommes,26.5
2019,Maladies du coeur,60 à 64 ans,Hommes,176.6
2019,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Hommes,2.5
2019,Maladies cérébrovasculaires,60 à 64 ans,Hommes,23.1
2019,Athérosclérose,60 à 64 ans,Hommes,1.2
2019,Anévrisme aortique et dissection,60 à 64 ans,Hommes,6.6
2019,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Hommes,32.8
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Hommes,0.4
2019,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Hommes,1.9
2019,Tumeurs malignes,60 à 64 ans,Femmes,270.0
2019,Diabète sucré,60 à 64 ans,Femmes,13.5
2019,Maladies du coeur,60 à 64 ans,Femmes,62.8
2019,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Femmes,1.6
2019,Maladies cérébrovasculaires,60 à 64 ans,Femmes,17.5
2019,Athérosclérose,60 à 64 ans,Femmes,0.4
2019,Anévrisme aortique et dissection,60 à 64 ans,Femmes,1.4
2019,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Femmes,26.6
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Femmes,1.0
2019,Tumeurs malignes,65 à 74 ans,Les deux sexes,578.7
2019,Diabète sucré,65 à 74 ans,Les deux sexes,41.4
2019,Maladies du coeur,65 à 74 ans,Les deux sexes,234.5
2019,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Les deux sexes,5.2
2019,Maladies cérébrovasculaires,65 à 74 ans,Les deux sexes,51.4
2019,Athérosclérose,65 à 74 ans,Les deux sexes,2.0
2019,Anévrisme aortique et dissection,65 à 74 ans,Les deux sexes,8.8
2019,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Les deux sexes,75.2
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Les deux sexes,0.4
2019,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Les deux sexes,4.2
2019,Tumeurs malignes,65 à 74 ans,Hommes,674.0
2019,Diabète sucré,65 à 74 ans,Hommes,53.5
2019,Maladies du coeur,65 à 74 ans,Hommes,327.9
2019,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Hommes,6.2
2019,Maladies cérébrovasculaires,65 à 74 ans,Hommes,59.9
2019,Athérosclérose,65 à 74 ans,Hommes,2.6
2019,Anévrisme aortique et dissection,65 à 74 ans,Hommes,12.8
2019,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Hommes,83.5
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Hommes,0.8
2019,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Hommes,6.2
2019,Tumeurs malignes,65 à 74 ans,Femmes,489.6
2019,Diabète sucré,65 à 74 ans,Femmes,30.1
2019,Maladies du coeur,65 à 74 ans,Femmes,147.4
2019,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Femmes,4.3
2019,Maladies cérébrovasculaires,65 à 74 ans,Femmes,43.4
2019,Athérosclérose,65 à 74 ans,Femmes,1.4
2019,Anévrisme aortique et dissection,65 à 74 ans,Femmes,5.0
2019,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Femmes,67.4
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Femmes,2.4
2019,Tumeurs malignes,65 à 69 ans,Les deux sexes,471.1
2019,Diabète sucré,65 à 69 ans,Les deux sexes,32.3
2019,Maladies du coeur,65 à 69 ans,Les deux sexes,184.6
2019,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Les deux sexes,3.8
2019,Maladies cérébrovasculaires,65 à 69 ans,Les deux sexes,37.5
2019,Athérosclérose,65 à 69 ans,Les deux sexes,1.4
2019,Anévrisme aortique et dissection,65 à 69 ans,Les deux sexes,6.3
2019,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Les deux sexes,56.5
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Les deux sexes,0.1
2019,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Les deux sexes,3.4
2019,Tumeurs malignes,65 à 69 ans,Hommes,544.8
2019,Diabète sucré,65 à 69 ans,Hommes,40.8
2019,Maladies du coeur,65 à 69 ans,Hommes,266.4
2019,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Hommes,4.4
2019,Maladies cérébrovasculaires,65 à 69 ans,Hommes,45.0
2019,Athérosclérose,65 à 69 ans,Hommes,2.0
2019,Anévrisme aortique et dissection,65 à 69 ans,Hommes,9.2
2019,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Hommes,64.2
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Hommes,0.3
2019,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Hommes,4.8
2019,Tumeurs malignes,65 à 69 ans,Femmes,401.6
2019,Diabète sucré,65 à 69 ans,Femmes,24.3
2019,Maladies du coeur,65 à 69 ans,Femmes,107.5
2019,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Femmes,3.2
2019,Maladies cérébrovasculaires,65 à 69 ans,Femmes,30.5
2019,Athérosclérose,65 à 69 ans,Femmes,0.9
2019,Anévrisme aortique et dissection,65 à 69 ans,Femmes,3.6
2019,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Femmes,49.1
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Femmes,2.1
2019,Tumeurs malignes,70 à 74 ans,Les deux sexes,710.6
2019,Diabète sucré,70 à 74 ans,Les deux sexes,52.5
2019,Maladies du coeur,70 à 74 ans,Les deux sexes,295.9
2019,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Les deux sexes,7.0
2019,Maladies cérébrovasculaires,70 à 74 ans,Les deux sexes,68.4
2019,Athérosclérose,70 à 74 ans,Les deux sexes,2.7
2019,Anévrisme aortique et dissection,70 à 74 ans,Les deux sexes,11.8
2019,Maladies chroniques des voies respiratoires inférieures,70 à 74 ans,Les deux sexes,98.2
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,70 à 74 ans,Les deux sexes,0.6
2019,Pneumopathie due à des substances solides et liquides,70 à 74 ans,Les deux sexes,5.2
2019,Tumeurs malignes,70 à 74 ans,Hommes,834.1
2019,Diabète sucré,70 à 74 ans,Hommes,69.3
2019,Maladies du coeur,70 à 74 ans,Hommes,404.2
2019,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Hommes,8.3
2019,Maladies cérébrovasculaires,70 à 74 ans,Hommes,78.3
2019,Athérosclérose,70 à 74 ans,Hommes,3.4
2019,Anévrisme aortique et dissection,70 à 74 ans,Hommes,17.3
2019,Maladies chroniques des voies respiratoires inférieures,70 à 74 ans,Hommes,107.4
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,70 à 74 ans,Hommes,1.3
2019,Pneumopathie due à des substances solides et liquides,70 à 74 ans,Hommes,7.8
2019,Tumeurs malignes,70 à 74 ans,Femmes,596.6
2019,Diabète sucré,70 à 74 ans,Femmes,37.0
2019,Maladies du coeur,70 à 74 ans,Femmes,195.8
2019,Hypertension essentielle et néphropathie hypertensive,70 à 74 ans,Femmes,5.8
2019,Maladies cérébrovasculaires,70 à 74 ans,Femmes,59.2
2019,Athérosclérose,70 à 74 ans,Femmes,2.0
2019,Anévrisme aortique et dissection,70 à 74 ans,Femmes,6.8
2019,Maladies chroniques des voies respiratoires inférieures,70 à 74 ans,Femmes,89.7
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,70 à 74 ans,Femmes,0.0
2019,Pneumopathie due à des substances solides et liquides,70 à 74 ans,Femmes,2.7
2019,Tumeurs malignes,75 à 84 ans,Les deux sexes,1181.6
2019,Diabète sucré,75 à 84 ans,Les deux sexes,97.3
2019,Maladies du coeur,75 à 84 ans,Les deux sexes,671.2
2019,Hypertension essentielle et néphropathie hypertensive,75 à 84 ans,Les deux sexes,18.4
2019,Maladies cérébrovasculaires,75 à 84 ans,Les deux sexes,187.2
2019,Athérosclérose,75 à 84 ans,Les deux sexes,7.2
2019,Anévrisme aortique et dissection,75 à 84 ans,Les deux sexes,23.0
2019,Maladies chroniques des voies respiratoires inférieures,75 à 84 ans,Les deux sexes,221.7
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 84 ans,Les deux sexes,2.5
2019,Pneumopathie due à des substances solides et liquides,75 à 84 ans,Les deux sexes,19.3
2019,Tumeurs malignes,75 à 84 ans,Hommes,1429.7
2019,Diabète sucré,75 à 84 ans,Hommes,122.8
2019,Maladies du coeur,75 à 84 ans,Hommes,865.0
2019,Hypertension essentielle et néphropathie hypertensive,75 à 84 ans,Hommes,20.3
2019,Maladies cérébrovasculaires,75 à 84 ans,Hommes,208.4
2019,Athérosclérose,75 à 84 ans,Hommes,7.8
2019,Anévrisme aortique et dissection,75 à 84 ans,Hommes,28.4
2019,Maladies chroniques des voies respiratoires inférieures,75 à 84 ans,Hommes,240.8
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 84 ans,Hommes,5.1
2019,Pneumopathie due à des substances solides et liquides,75 à 84 ans,Hommes,25.4
2019,Tumeurs malignes,75 à 84 ans,Femmes,974.0
2019,Diabète sucré,75 à 84 ans,Femmes,76.0
2019,Maladies du coeur,75 à 84 ans,Femmes,508.9
2019,Hypertension essentielle et néphropathie hypertensive,75 à 84 ans,Femmes,16.9
2019,Maladies cérébrovasculaires,75 à 84 ans,Femmes,169.4
2019,Athérosclérose,75 à 84 ans,Femmes,6.8
2019,Anévrisme aortique et dissection,75 à 84 ans,Femmes,18.6
2019,Maladies chroniques des voies respiratoires inférieures,75 à 84 ans,Femmes,205.6
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 84 ans,Femmes,0.3
2019,Pneumopathie due à des substances solides et liquides,75 à 84 ans,Femmes,14.1
2019,Tumeurs malignes,75 à 79 ans,Les deux sexes,1017.0
2019,Diabète sucré,75 à 79 ans,Les deux sexes,78.4
2019,Maladies du coeur,75 à 79 ans,Les deux sexes,484.7
2019,Hypertension essentielle et néphropathie hypertensive,75 à 79 ans,Les deux sexes,13.2
2019,Maladies cérébrovasculaires,75 à 79 ans,Les deux sexes,136.3
2019,Athérosclérose,75 à 79 ans,Les deux sexes,4.9
2019,Anévrisme aortique et dissection,75 à 79 ans,Les deux sexes,16.9
2019,Maladies chroniques des voies respiratoires inférieures,75 à 79 ans,Les deux sexes,180.2
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 79 ans,Les deux sexes,1.6
2019,Pneumopathie due à des substances solides et liquides,75 à 79 ans,Les deux sexes,13.8
2019,Tumeurs malignes,75 à 79 ans,Hommes,1203.9
2019,Diabète sucré,75 à 79 ans,Hommes,101.0
2019,Maladies du coeur,75 à 79 ans,Hommes,642.8
2019,Hypertension essentielle et néphropathie hypertensive,75 à 79 ans,Hommes,14.0
2019,Maladies cérébrovasculaires,75 à 79 ans,Hommes,153.5
2019,Athérosclérose,75 à 79 ans,Hommes,5.3
2019,Anévrisme aortique et dissection,75 à 79 ans,Hommes,19.9
2019,Maladies chroniques des voies respiratoires inférieures,75 à 79 ans,Hommes,188.2
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 79 ans,Hommes,3.3
2019,Pneumopathie due à des substances solides et liquides,75 à 79 ans,Hommes,19.3
2019,Tumeurs malignes,75 à 79 ans,Femmes,853.3
2019,Diabète sucré,75 à 79 ans,Femmes,58.6
2019,Maladies du coeur,75 à 79 ans,Femmes,346.4
2019,Hypertension essentielle et néphropathie hypertensive,75 à 79 ans,Femmes,12.6
2019,Maladies cérébrovasculaires,75 à 79 ans,Femmes,121.3
2019,Athérosclérose,75 à 79 ans,Femmes,4.5
2019,Anévrisme aortique et dissection,75 à 79 ans,Femmes,14.2
2019,Maladies chroniques des voies respiratoires inférieures,75 à 79 ans,Femmes,173.3
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,75 à 79 ans,Femmes,0.2
2019,Pneumopathie due à des substances solides et liquides,75 à 79 ans,Femmes,9.0
2019,Tumeurs malignes,80 à 84 ans,Les deux sexes,1425.1
2019,Diabète sucré,80 à 84 ans,Les deux sexes,125.4
2019,Maladies du coeur,80 à 84 ans,Les deux sexes,946.8
2019,Hypertension essentielle et néphropathie hypertensive,80 à 84 ans,Les deux sexes,26.1
2019,Maladies cérébrovasculaires,80 à 84 ans,Les deux sexes,262.3
2019,Athérosclérose,80 à 84 ans,Les deux sexes,10.7
2019,Anévrisme aortique et dissection,80 à 84 ans,Les deux sexes,32.2
2019,Maladies chroniques des voies respiratoires inférieures,80 à 84 ans,Les deux sexes,282.9
2019,Pneumoconioses et affections respiratoires dues à des agents chimiques,80 à 84 ans,Les deux sexes,3.7
