Year,Type de violence physique ou sexuelle subie durant l'enfance,Géographie,Genre,Groupe d'âge,Status d'immigrant,Minorité visible,Identité autochtone,Incapacité,Orientation sexuelle,GeoCode,Value
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,,,,Orientation sexuelle non précisée,35,23.71
2018,Violence physique,Ontario,"Total, genre",,,,,,"Total, orientation sexuelle",35,23.9
2018,Violence physique,Ontario,Genre masculin,,,,,,"Total, orientation sexuelle",35,25.22
2018,Violence physique,Ontario,Genre féminin,,,,,,"Total, orientation sexuelle",35,22.57
2018,Violence physique,Ontario,"Total, genre",,,,,,Hétérosexuel,35,23.55
2018,Violence physique,Ontario,Genre masculin,,,,,,Hétérosexuel,35,25.04
2018,Violence physique,Ontario,Genre féminin,,,,,,Hétérosexuel,35,22.02
2018,Violence physique,Ontario,"Total, genre",,,,,,Minorité sexuelle,35,37.17
2018,Violence physique,Ontario,Genre masculin,,,,,,Minorité sexuelle,35,37.37
2018,Violence physique,Ontario,Genre féminin,,,,,,Minorité sexuelle,35,38.57
2018,Violence physique,Ontario,"Total, genre",,,,,,Lesbienne ou gai,35,37.43
2018,Violence physique,Ontario,Genre masculin,,,,,,Lesbienne ou gai,35,34.33
2018,Violence physique,Ontario,"Total, genre",,,,,,Bisexuel ou pansexuel,35,37.84
2018,Violence physique,Ontario,Genre féminin,,,,,,Bisexuel ou pansexuel,35,38.67
2018,Violence physique,Ontario,"Total, genre",,,,,,Orientation sexuelle non précisée,35,18.96
2018,Violence physique,Ontario,Genre masculin,,,,,,Orientation sexuelle non précisée,35,16.4
2018,Violence physique,Ontario,Genre féminin,,,,,,Orientation sexuelle non précisée,35,21.99
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,"Total, orientation sexuelle",35,7.01
2018,Violence sexuelle,Ontario,Genre masculin,,,,,,"Total, orientation sexuelle",35,3.48
2018,Violence sexuelle,Ontario,Genre féminin,,,,,,"Total, orientation sexuelle",35,10.44
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,Hétérosexuel,35,6.83
2018,Violence sexuelle,Ontario,Genre masculin,,,,,,Hétérosexuel,35,3.33
2018,Violence sexuelle,Ontario,Genre féminin,,,,,,Hétérosexuel,35,10.18
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,Minorité sexuelle,35,13.0
2018,Violence sexuelle,Ontario,Genre masculin,,,,,,Minorité sexuelle,35,7.28
2018,Violence sexuelle,Ontario,Genre féminin,,,,,,Minorité sexuelle,35,20.11
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,Lesbienne ou gai,35,12.38
2018,Violence sexuelle,Ontario,Genre masculin,,,,,,Lesbienne ou gai,35,7.81
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,Bisexuel ou pansexuel,35,13.52
2018,Violence sexuelle,Ontario,Genre féminin,,,,,,Bisexuel ou pansexuel,35,18.91
2018,Violence sexuelle,Ontario,"Total, genre",,,,,,Orientation sexuelle non précisée,35,5.5
2018,Violence sexuelle,Ontario,Genre féminin,,,,,,Orientation sexuelle non précisée,35,7.35
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,,"Total, orientation sexuelle",46,26.25
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,,,,"Total, orientation sexuelle",46,26.84
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,,"Total, orientation sexuelle",46,25.85
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,,Hétérosexuel,46,25.92
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,,,,Hétérosexuel,46,26.48
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,,Hétérosexuel,46,25.37
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,,Minorité sexuelle,46,44.1
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,,Minorité sexuelle,46,42.67
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,,Orientation sexuelle non précisée,46,15.26
2018,Violence physique,Manitoba,"Total, genre",,,,,,"Total, orientation sexuelle",46,22.95
2018,Violence physique,Manitoba,Genre masculin,,,,,,"Total, orientation sexuelle",46,25.97
2018,Violence physique,Manitoba,Genre féminin,,,,,,"Total, orientation sexuelle",46,20.09
2018,Violence physique,Manitoba,"Total, genre",,,,,,Hétérosexuel,46,22.69
2018,Violence physique,Manitoba,Genre masculin,,,,,,Hétérosexuel,46,25.68
2018,Violence physique,Manitoba,Genre féminin,,,,,,Hétérosexuel,46,19.66
2018,Violence physique,Manitoba,"Total, genre",,,,,,Minorité sexuelle,46,37.48
2018,Violence physique,Manitoba,Genre féminin,,,,,,Minorité sexuelle,46,34.6
2018,Violence physique,Manitoba,"Total, genre",,,,,,Orientation sexuelle non précisée,46,13.4
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,,"Total, orientation sexuelle",46,7.89
2018,Violence sexuelle,Manitoba,Genre masculin,,,,,,"Total, orientation sexuelle",46,3.66
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,,"Total, orientation sexuelle",46,12.15
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,,Hétérosexuel,46,7.69
2018,Violence sexuelle,Manitoba,Genre masculin,,,,,,Hétérosexuel,46,3.4
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,,Hétérosexuel,46,12.06
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,,Minorité sexuelle,46,15.89
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,,Minorité sexuelle,46,16.2
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,,"Total, orientation sexuelle",47,26.92
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,,"Total, orientation sexuelle",47,26.5
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,,"Total, orientation sexuelle",47,27.12
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,,Hétérosexuel,47,26.9
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,,Hétérosexuel,47,26.71
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,,Hétérosexuel,47,26.95
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,,Minorité sexuelle,47,32.59
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,,Minorité sexuelle,47,33.92
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,,Bisexuel ou pansexuel,47,27.81
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,,Orientation sexuelle non précisée,47,20.43
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,,Orientation sexuelle non précisée,47,16.1
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,,Orientation sexuelle non précisée,47,24.48
2018,Violence physique,Saskatchewan,"Total, genre",,,,,,"Total, orientation sexuelle",47,23.7
2018,Violence physique,Saskatchewan,Genre masculin,,,,,,"Total, orientation sexuelle",47,25.53
2018,Violence physique,Saskatchewan,Genre féminin,,,,,,"Total, orientation sexuelle",47,21.69
2018,Violence physique,Saskatchewan,"Total, genre",,,,,,Hétérosexuel,47,23.65
2018,Violence physique,Saskatchewan,Genre masculin,,,,,,Hétérosexuel,47,25.71
2018,Violence physique,Saskatchewan,Genre féminin,,,,,,Hétérosexuel,47,21.4
2018,Violence physique,Saskatchewan,"Total, genre",,,,,,Minorité sexuelle,47,28.8
2018,Violence physique,Saskatchewan,Genre féminin,,,,,,Minorité sexuelle,47,29.95
2018,Violence physique,Saskatchewan,"Total, genre",,,,,,Bisexuel ou pansexuel,47,25.36
2018,Violence physique,Saskatchewan,"Total, genre",,,,,,Orientation sexuelle non précisée,47,19.5
2018,Violence physique,Saskatchewan,Genre masculin,,,,,,Orientation sexuelle non précisée,47,16.1
2018,Violence physique,Saskatchewan,Genre féminin,,,,,,Orientation sexuelle non précisée,47,22.36
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,,,,"Total, orientation sexuelle",47,6.81
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,,,,"Total, orientation sexuelle",47,2.62
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,,,,"Total, orientation sexuelle",47,11.0
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,,,,Hétérosexuel,47,6.91
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,,,,Hétérosexuel,47,2.75
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,,,,Hétérosexuel,47,11.16
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,,,,Minorité sexuelle,47,7.0
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,"Total, orientation sexuelle",48,28.82
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,,,,"Total, orientation sexuelle",48,26.18
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,,,,"Total, orientation sexuelle",48,31.47
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,Hétérosexuel,48,28.53
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,,,,Hétérosexuel,48,25.98
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,,,,Hétérosexuel,48,31.19
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,Minorité sexuelle,48,42.81
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,,,,Minorité sexuelle,48,43.45
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,,,,Minorité sexuelle,48,42.39
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,Lesbienne ou gai,48,51.28
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,Bisexuel ou pansexuel,48,34.76
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,,,,Bisexuel ou pansexuel,48,38.56
2018,Violence physique ou sexuelle,Alberta,"Total, genre",,,,,,Orientation sexuelle non précisée,48,18.24
2018,Violence physique ou sexuelle,Alberta,Genre masculin,,,,,,Orientation sexuelle non précisée,48,15.74
2018,Violence physique ou sexuelle,Alberta,Genre féminin,,,,,,Orientation sexuelle non précisée,48,20.87
2018,Violence physique,Alberta,"Total, genre",,,,,,"Total, orientation sexuelle",48,25.15
2018,Violence physique,Alberta,Genre masculin,,,,,,"Total, orientation sexuelle",48,24.98
2018,Violence physique,Alberta,Genre féminin,,,,,,"Total, orientation sexuelle",48,25.27
2018,Violence physique,Alberta,"Total, genre",,,,,,Hétérosexuel,48,24.79
2018,Violence physique,Alberta,Genre masculin,,,,,,Hétérosexuel,48,24.9
2018,Violence physique,Alberta,Genre féminin,,,,,,Hétérosexuel,48,24.68
2018,Violence physique,Alberta,"Total, genre",,,,,,Minorité sexuelle,48,38.46
2018,Violence physique,Alberta,Genre masculin,,,,,,Minorité sexuelle,48,36.81
2018,Violence physique,Alberta,Genre féminin,,,,,,Minorité sexuelle,48,39.01
2018,Violence physique,Alberta,"Total, genre",,,,,,Lesbienne ou gai,48,45.99
2018,Violence physique,Alberta,"Total, genre",,,,,,Bisexuel ou pansexuel,48,32.97
2018,Violence physique,Alberta,Genre féminin,,,,,,Bisexuel ou pansexuel,48,37.47
2018,Violence physique,Alberta,"Total, genre",,,,,,Orientation sexuelle non précisée,48,17.9
2018,Violence physique,Alberta,Genre masculin,,,,,,Orientation sexuelle non précisée,48,15.74
2018,Violence physique,Alberta,Genre féminin,,,,,,Orientation sexuelle non précisée,48,20.2
2018,Violence sexuelle,Alberta,"Total, genre",,,,,,"Total, orientation sexuelle",48,8.61
2018,Violence sexuelle,Alberta,Genre masculin,,,,,,"Total, orientation sexuelle",48,3.21
2018,Violence sexuelle,Alberta,Genre féminin,,,,,,"Total, orientation sexuelle",48,14.14
2018,Violence sexuelle,Alberta,"Total, genre",,,,,,Hétérosexuel,48,8.37
2018,Violence sexuelle,Alberta,Genre masculin,,,,,,Hétérosexuel,48,3.01
2018,Violence sexuelle,Alberta,Genre féminin,,,,,,Hétérosexuel,48,13.96
2018,Violence sexuelle,Alberta,"Total, genre",,,,,,Minorité sexuelle,48,17.29
2018,Violence sexuelle,Alberta,Genre féminin,,,,,,Minorité sexuelle,48,22.59
2018,Violence sexuelle,Alberta,"Total, genre",,,,,,Lesbienne ou gai,48,19.97
2018,Violence sexuelle,Alberta,"Total, genre",,,,,,Bisexuel ou pansexuel,48,14.86
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,"Total, orientation sexuelle",59,30.47
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre masculin,,,,,,"Total, orientation sexuelle",59,29.46
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre féminin,,,,,,"Total, orientation sexuelle",59,31.44
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,Hétérosexuel,59,29.91
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre masculin,,,,,,Hétérosexuel,59,28.52
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre féminin,,,,,,Hétérosexuel,59,31.26
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,Minorité sexuelle,59,45.46
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre masculin,,,,,,Minorité sexuelle,59,50.69
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre féminin,,,,,,Minorité sexuelle,59,41.53
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,Lesbienne ou gai,59,40.19
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre masculin,,,,,,Lesbienne ou gai,59,46.56
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,Bisexuel ou pansexuel,59,50.88
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre féminin,,,,,,Bisexuel ou pansexuel,59,50.9
2018,Violence physique ou sexuelle,Colombie-Britannique,"Total, genre",,,,,,Orientation sexuelle non précisée,59,26.84
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre masculin,,,,,,Orientation sexuelle non précisée,59,35.13
2018,Violence physique ou sexuelle,Colombie-Britannique,Genre féminin,,,,,,Orientation sexuelle non précisée,59,20.66
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,"Total, orientation sexuelle",59,26.58
2018,Violence physique,Colombie-Britannique,Genre masculin,,,,,,"Total, orientation sexuelle",59,27.7
2018,Violence physique,Colombie-Britannique,Genre féminin,,,,,,"Total, orientation sexuelle",59,25.46
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,Hétérosexuel,59,26.01
2018,Violence physique,Colombie-Britannique,Genre masculin,,,,,,Hétérosexuel,59,26.79
2018,Violence physique,Colombie-Britannique,Genre féminin,,,,,,Hétérosexuel,59,25.22
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,Minorité sexuelle,59,40.92
2018,Violence physique,Colombie-Britannique,Genre masculin,,,,,,Minorité sexuelle,59,46.96
2018,Violence physique,Colombie-Britannique,Genre féminin,,,,,,Minorité sexuelle,59,36.2
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,Lesbienne ou gai,59,33.34
2018,Violence physique,Colombie-Britannique,Genre masculin,,,,,,Lesbienne ou gai,59,40.81
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,Bisexuel ou pansexuel,59,47.8
2018,Violence physique,Colombie-Britannique,Genre féminin,,,,,,Bisexuel ou pansexuel,59,46.67
2018,Violence physique,Colombie-Britannique,"Total, genre",,,,,,Orientation sexuelle non précisée,59,24.2
2018,Violence physique,Colombie-Britannique,Genre masculin,,,,,,Orientation sexuelle non précisée,59,34.61
2018,Violence physique,Colombie-Britannique,Genre féminin,,,,,,Orientation sexuelle non précisée,59,15.88
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,"Total, orientation sexuelle",59,9.38
2018,Violence sexuelle,Colombie-Britannique,Genre masculin,,,,,,"Total, orientation sexuelle",59,4.87
2018,Violence sexuelle,Colombie-Britannique,Genre féminin,,,,,,"Total, orientation sexuelle",59,13.82
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,Hétérosexuel,59,9.26
2018,Violence sexuelle,Colombie-Britannique,Genre masculin,,,,,,Hétérosexuel,59,4.72
2018,Violence sexuelle,Colombie-Britannique,Genre féminin,,,,,,Hétérosexuel,59,13.76
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,Minorité sexuelle,59,14.96
2018,Violence sexuelle,Colombie-Britannique,Genre masculin,,,,,,Minorité sexuelle,59,11.84
2018,Violence sexuelle,Colombie-Britannique,Genre féminin,,,,,,Minorité sexuelle,59,17.89
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,Lesbienne ou gai,59,14.97
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,Bisexuel ou pansexuel,59,15.07
2018,Violence sexuelle,Colombie-Britannique,Genre féminin,,,,,,Bisexuel ou pansexuel,59,18.23
2018,Violence sexuelle,Colombie-Britannique,"Total, genre",,,,,,Orientation sexuelle non précisée,59,5.12
2018,Violence sexuelle,Colombie-Britannique,Genre féminin,,,,,,Orientation sexuelle non précisée,59,9.19
2018,Violence physique ou sexuelle,Yukon,"Total, genre",,,,,,"Total, orientation sexuelle",60,37.95
2018,Violence physique ou sexuelle,Yukon,Genre masculin,,,,,,"Total, orientation sexuelle",60,39.34
2018,Violence physique ou sexuelle,Yukon,Genre féminin,,,,,,"Total, orientation sexuelle",60,36.5
2018,Violence physique ou sexuelle,Yukon,"Total, genre",,,,,,Hétérosexuel,60,38.18
2018,Violence physique ou sexuelle,Yukon,Genre masculin,,,,,,Hétérosexuel,60,40.24
2018,Violence physique ou sexuelle,Yukon,Genre féminin,,,,,,Hétérosexuel,60,35.93
2018,Violence physique,Yukon,"Total, genre",,,,,,"Total, orientation sexuelle",60,32.88
2018,Violence physique,Yukon,Genre masculin,,,,,,"Total, orientation sexuelle",60,36.91
2018,Violence physique,Yukon,Genre féminin,,,,,,"Total, orientation sexuelle",60,28.67
2018,Violence physique,Yukon,"Total, genre",,,,,,Hétérosexuel,60,33.05
2018,Violence physique,Yukon,Genre masculin,,,,,,Hétérosexuel,60,37.71
2018,Violence physique,Yukon,Genre féminin,,,,,,Hétérosexuel,60,27.99
2018,Violence sexuelle,Yukon,"Total, genre",,,,,,"Total, orientation sexuelle",60,13.82
2018,Violence sexuelle,Yukon,Genre masculin,,,,,,"Total, orientation sexuelle",60,7.73
2018,Violence sexuelle,Yukon,Genre féminin,,,,,,"Total, orientation sexuelle",60,20.16
2018,Violence sexuelle,Yukon,"Total, genre",,,,,,Hétérosexuel,60,13.41
2018,Violence sexuelle,Yukon,Genre masculin,,,,,,Hétérosexuel,60,7.76
2018,Violence sexuelle,Yukon,Genre féminin,,,,,,Hétérosexuel,60,19.55
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,"Total, genre",,,,,,"Total, orientation sexuelle",61,33.36
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,Genre masculin,,,,,,"Total, orientation sexuelle",61,31.72
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,Genre féminin,,,,,,"Total, orientation sexuelle",61,34.95
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,"Total, genre",,,,,,Hétérosexuel,61,32.34
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,Genre masculin,,,,,,Hétérosexuel,61,31.44
2018,Violence physique ou sexuelle,Territoires du Nord-Ouest,Genre féminin,,,,,,Hétérosexuel,61,33.32
2018,Violence physique,Territoires du Nord-Ouest,"Total, genre",,,,,,"Total, orientation sexuelle",61,28.47
2018,Violence physique,Territoires du Nord-Ouest,Genre masculin,,,,,,"Total, orientation sexuelle",61,28.28
2018,Violence physique,Territoires du Nord-Ouest,Genre féminin,,,,,,"Total, orientation sexuelle",61,28.55
2018,Violence physique,Territoires du Nord-Ouest,"Total, genre",,,,,,Hétérosexuel,61,27.76
2018,Violence physique,Territoires du Nord-Ouest,Genre masculin,,,,,,Hétérosexuel,61,28.29
2018,Violence physique,Territoires du Nord-Ouest,Genre féminin,,,,,,Hétérosexuel,61,27.2
2018,Violence sexuelle,Territoires du Nord-Ouest,"Total, genre",,,,,,"Total, orientation sexuelle",61,12.57
2018,Violence sexuelle,Territoires du Nord-Ouest,Genre masculin,,,,,,"Total, orientation sexuelle",61,7.03
2018,Violence sexuelle,Territoires du Nord-Ouest,Genre féminin,,,,,,"Total, orientation sexuelle",61,18.16
