Year,Groupe d'activité,Genre,Groupe d'âge,Géographie,GeoCode,Progress,Value
2022,"Total, activités de travail non-rémunéré",Femmes+,"Total, 15 ans et plus",Prairies,4,,16.7
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",15 à 24 ans,Prairies,4,,
2022,"Total, activités de travail non-rémunéré",Hommes+,15 à 24 ans,Prairies,4,,
2022,"Total, activités de travail non-rémunéré",Femmes+,15 à 24 ans,Prairies,4,,
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 54 ans,Prairies,4,1.73451327433628,15.4
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 54 ans,Prairies,4,,11.3
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 54 ans,Prairies,4,,19.6
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 34 ans,Prairies,4,2.31325301204819,13.8
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 34 ans,Prairies,4,,8.3
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 34 ans,Prairies,4,,19.2
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",35 à 44 ans,Prairies,4,1.75187969924812,17.9
2022,"Total, activités de travail non-rémunéré",Hommes+,35 à 44 ans,Prairies,4,,13.3
2022,"Total, activités de travail non-rémunéré",Femmes+,35 à 44 ans,Prairies,4,,23.3
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",45 à 54 ans,Prairies,4,1.35042735042735,13.8
2022,"Total, activités de travail non-rémunéré",Hommes+,45 à 54 ans,Prairies,4,,11.7
2022,"Total, activités de travail non-rémunéré",Femmes+,45 à 54 ans,Prairies,4,,15.8
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",55 à 64 ans,Prairies,4,1.30578512396694,14.2
2022,"Total, activités de travail non-rémunéré",Hommes+,55 à 64 ans,Prairies,4,,12.1
2022,"Total, activités de travail non-rémunéré",Femmes+,55 à 64 ans,Prairies,4,,15.8
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",65 ans et plus,Prairies,4,1.14788732394366,15.4
2022,"Total, activités de travail non-rémunéré",Hommes+,65 ans et plus,Prairies,4,,14.2
2022,"Total, activités de travail non-rémunéré",Femmes+,65 ans et plus,Prairies,4,,16.3
2022,Tâches ménagères,"Total, toutes les personnes","Total, 15 ans et plus",Prairies,4,1.25301204819277,9.2
2022,Tâches ménagères,Hommes+,"Total, 15 ans et plus",Prairies,4,,8.3
2022,Tâches ménagères,Femmes+,"Total, 15 ans et plus",Prairies,4,,10.4
2022,Tâches ménagères,"Total, toutes les personnes",15 à 24 ans,Prairies,4,,
2022,Tâches ménagères,Hommes+,15 à 24 ans,Prairies,4,,
2022,Tâches ménagères,Femmes+,15 à 24 ans,Prairies,4,,
2022,Tâches ménagères,"Total, toutes les personnes",25 à 54 ans,Prairies,4,1.40845070422535,8.3
2022,Tâches ménagères,Hommes+,25 à 54 ans,Prairies,4,,7.1
2022,Tâches ménagères,Femmes+,25 à 54 ans,Prairies,4,,10.0
2022,Tâches ménagères,"Total, toutes les personnes",25 à 34 ans,Prairies,4,1.29310344827586,6.7
2022,Tâches ménagères,Hommes+,25 à 34 ans,Prairies,4,,5.8
2022,Tâches ménagères,Femmes+,25 à 34 ans,Prairies,4,,7.5
2022,Tâches ménagères,"Total, toutes les personnes",35 à 44 ans,Prairies,4,1.70422535211268,9.6
2022,Tâches ménagères,Hommes+,35 à 44 ans,Prairies,4,,7.1
2022,Tâches ménagères,Femmes+,35 à 44 ans,Prairies,4,,12.1
2022,Tâches ménagères,"Total, toutes les personnes",45 à 54 ans,Prairies,4,1.30120481927711,9.6
2022,Tâches ménagères,Hommes+,45 à 54 ans,Prairies,4,,8.3
2022,Tâches ménagères,Femmes+,45 à 54 ans,Prairies,4,,10.8
2022,Tâches ménagères,"Total, toutes les personnes",55 à 64 ans,Prairies,4,1.40217391304348,11.3
2022,Tâches ménagères,Hommes+,55 à 64 ans,Prairies,4,,9.2
2022,Tâches ménagères,Femmes+,55 à 64 ans,Prairies,4,,12.9
2022,Tâches ménagères,"Total, toutes les personnes",65 ans et plus,Prairies,4,1.13675213675214,12.5
2022,Tâches ménagères,Hommes+,65 ans et plus,Prairies,4,,11.7
2022,Tâches ménagères,Femmes+,65 ans et plus,Prairies,4,,13.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes","Total, 15 ans et plus",Prairies,4,3.23076923076923,2.9
2022,Soins des enfants de moins de 18 ans,Hommes+,"Total, 15 ans et plus",Prairies,4,,1.3
2022,Soins des enfants de moins de 18 ans,Femmes+,"Total, 15 ans et plus",Prairies,4,,4.2
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",15 à 24 ans,Prairies,4,,
2022,Soins des enfants de moins de 18 ans,Hommes+,15 à 24 ans,Prairies,4,,
2022,Soins des enfants de moins de 18 ans,Femmes+,15 à 24 ans,Prairies,4,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 54 ans,Prairies,4,3.0,5.0
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 54 ans,Prairies,4,,2.5
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 54 ans,Prairies,4,,7.5
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 34 ans,Prairies,4,6.11764705882353,6.3
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 34 ans,Prairies,4,,1.7
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 34 ans,Prairies,4,,10.4
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",35 à 44 ans,Prairies,4,2.19047619047619,6.7
2022,Soins des enfants de moins de 18 ans,Hommes+,35 à 44 ans,Prairies,4,,4.2
2022,Soins des enfants de moins de 18 ans,Femmes+,35 à 44 ans,Prairies,4,,9.2
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",45 à 54 ans,Prairies,4,1.23529411764706,1.7
2022,Soins des enfants de moins de 18 ans,Hommes+,45 à 54 ans,Prairies,4,,1.7
2022,Soins des enfants de moins de 18 ans,Femmes+,45 à 54 ans,Prairies,4,,2.1
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",55 à 64 ans,Prairies,4,1.0,0.4
2022,Soins des enfants de moins de 18 ans,Hommes+,55 à 64 ans,Prairies,4,,0.4
2022,Soins des enfants de moins de 18 ans,Femmes+,55 à 64 ans,Prairies,4,,0.4
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",65 ans et plus,Prairies,4,,
2022,Soins des enfants de moins de 18 ans,Hommes+,65 ans et plus,Prairies,4,,
2022,Soins des enfants de moins de 18 ans,Femmes+,65 ans et plus,Prairies,4,,
2022,Soins des adultes,"Total, toutes les personnes","Total, 15 ans et plus",Prairies,4,1.0,0.4
2022,Soins des adultes,Hommes+,"Total, 15 ans et plus",Prairies,4,,0.4
2022,Soins des adultes,Femmes+,"Total, 15 ans et plus",Prairies,4,,0.4
2022,Soins des adultes,"Total, toutes les personnes",15 à 24 ans,Prairies,4,,
2022,Soins des adultes,Hommes+,15 à 24 ans,Prairies,4,,
2022,Soins des adultes,Femmes+,15 à 24 ans,Prairies,4,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 54 ans,Prairies,4,1.0,0.4
2022,Soins des adultes,Hommes+,25 à 54 ans,Prairies,4,,0.4
2022,Soins des adultes,Femmes+,25 à 54 ans,Prairies,4,,0.4
2022,Soins des adultes,"Total, toutes les personnes",25 à 34 ans,Prairies,4,,
2022,Soins des adultes,Hommes+,25 à 34 ans,Prairies,4,,
2022,Soins des adultes,Femmes+,25 à 34 ans,Prairies,4,,
2022,Soins des adultes,"Total, toutes les personnes",35 à 44 ans,Prairies,4,,0.4
2022,Soins des adultes,Hommes+,35 à 44 ans,Prairies,4,,
2022,Soins des adultes,Femmes+,35 à 44 ans,Prairies,4,,0.4
2022,Soins des adultes,"Total, toutes les personnes",45 à 54 ans,Prairies,4,2.0,0.4
2022,Soins des adultes,Hommes+,45 à 54 ans,Prairies,4,,0.4
2022,Soins des adultes,Femmes+,45 à 54 ans,Prairies,4,,0.8
2022,Soins des adultes,"Total, toutes les personnes",55 à 64 ans,Prairies,4,,0.8
2022,Soins des adultes,Hommes+,55 à 64 ans,Prairies,4,,0.4
2022,Soins des adultes,Femmes+,55 à 64 ans,Prairies,4,,
2022,Soins des adultes,"Total, toutes les personnes",65 ans et plus,Prairies,4,1.0,0.4
2022,Soins des adultes,Hommes+,65 ans et plus,Prairies,4,,0.4
2022,Soins des adultes,Femmes+,65 ans et plus,Prairies,4,,0.4
2022,Magasinage de biens ou de services,"Total, toutes les personnes","Total, 15 ans et plus",Prairies,4,1.0,1.7
2022,Magasinage de biens ou de services,Hommes+,"Total, 15 ans et plus",Prairies,4,,1.7
2022,Magasinage de biens ou de services,Femmes+,"Total, 15 ans et plus",Prairies,4,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",15 à 24 ans,Prairies,4,,
2022,Magasinage de biens ou de services,Hommes+,15 à 24 ans,Prairies,4,,
2022,Magasinage de biens ou de services,Femmes+,15 à 24 ans,Prairies,4,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 54 ans,Prairies,4,1.30769230769231,1.3
2022,Magasinage de biens ou de services,Hommes+,25 à 54 ans,Prairies,4,,1.3
2022,Magasinage de biens ou de services,Femmes+,25 à 54 ans,Prairies,4,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 34 ans,Prairies,4,1.625,1.3
2022,Magasinage de biens ou de services,Hommes+,25 à 34 ans,Prairies,4,,0.8
2022,Magasinage de biens ou de services,Femmes+,25 à 34 ans,Prairies,4,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",35 à 44 ans,Prairies,4,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,35 à 44 ans,Prairies,4,,1.7
2022,Magasinage de biens ou de services,Femmes+,35 à 44 ans,Prairies,4,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",45 à 54 ans,Prairies,4,1.92307692307692,1.7
2022,Magasinage de biens ou de services,Hommes+,45 à 54 ans,Prairies,4,,1.3
2022,Magasinage de biens ou de services,Femmes+,45 à 54 ans,Prairies,4,,2.5
2022,Magasinage de biens ou de services,"Total, toutes les personnes",55 à 64 ans,Prairies,4,1.23529411764706,1.7
2022,Magasinage de biens ou de services,Hommes+,55 à 64 ans,Prairies,4,,2.1
2022,Magasinage de biens ou de services,Femmes+,55 à 64 ans,Prairies,4,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",65 ans et plus,Prairies,4,1.0,2.5
2022,Magasinage de biens ou de services,Hommes+,65 ans et plus,Prairies,4,,2.5
2022,Magasinage de biens ou de services,Femmes+,65 ans et plus,Prairies,4,,2.5
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes","Total, 15 ans et plus",Colombie-Britannique,59,1.36538461538462,12.5
2022,"Total, activités de travail non-rémunéré",Hommes+,"Total, 15 ans et plus",Colombie-Britannique,59,,10.4
2022,"Total, activités de travail non-rémunéré",Femmes+,"Total, 15 ans et plus",Colombie-Britannique,59,,14.2
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",15 à 24 ans,Colombie-Britannique,59,,
2022,"Total, activités de travail non-rémunéré",Hommes+,15 à 24 ans,Colombie-Britannique,59,,
2022,"Total, activités de travail non-rémunéré",Femmes+,15 à 24 ans,Colombie-Britannique,59,,
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 54 ans,Colombie-Britannique,59,1.64583333333333,12.9
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 54 ans,Colombie-Britannique,59,,9.6
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 54 ans,Colombie-Britannique,59,,15.8
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",25 à 34 ans,Colombie-Britannique,59,2.05633802816901,10.8
2022,"Total, activités de travail non-rémunéré",Hommes+,25 à 34 ans,Colombie-Britannique,59,,7.1
2022,"Total, activités de travail non-rémunéré",Femmes+,25 à 34 ans,Colombie-Britannique,59,,14.6
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",35 à 44 ans,Colombie-Britannique,59,1.62037037037037,14.2
2022,"Total, activités de travail non-rémunéré",Hommes+,35 à 44 ans,Colombie-Britannique,59,,10.8
2022,"Total, activités de travail non-rémunéré",Femmes+,35 à 44 ans,Colombie-Britannique,59,,17.5
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",45 à 54 ans,Colombie-Britannique,59,1.27272727272727,13.8
2022,"Total, activités de travail non-rémunéré",Hommes+,45 à 54 ans,Colombie-Britannique,59,,12.1
2022,"Total, activités de travail non-rémunéré",Femmes+,45 à 54 ans,Colombie-Britannique,59,,15.4
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",55 à 64 ans,Colombie-Britannique,59,1.368,15.0
2022,"Total, activités de travail non-rémunéré",Hommes+,55 à 64 ans,Colombie-Britannique,59,,12.5
2022,"Total, activités de travail non-rémunéré",Femmes+,55 à 64 ans,Colombie-Britannique,59,,17.1
2022,"Total, activités de travail non-rémunéré","Total, toutes les personnes",65 ans et plus,Colombie-Britannique,59,1.17605633802817,15.4
2022,"Total, activités de travail non-rémunéré",Hommes+,65 ans et plus,Colombie-Britannique,59,,14.2
2022,"Total, activités de travail non-rémunéré",Femmes+,65 ans et plus,Colombie-Britannique,59,,16.7
2022,Tâches ménagères,"Total, toutes les personnes","Total, 15 ans et plus",Colombie-Britannique,59,1.28,8.8
2022,Tâches ménagères,Hommes+,"Total, 15 ans et plus",Colombie-Britannique,59,,7.5
2022,Tâches ménagères,Femmes+,"Total, 15 ans et plus",Colombie-Britannique,59,,9.6
2022,Tâches ménagères,"Total, toutes les personnes",15 à 24 ans,Colombie-Britannique,59,,
2022,Tâches ménagères,Hommes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Tâches ménagères,Femmes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Tâches ménagères,"Total, toutes les personnes",25 à 54 ans,Colombie-Britannique,59,1.58620689655172,7.5
2022,Tâches ménagères,Hommes+,25 à 54 ans,Colombie-Britannique,59,,5.8
2022,Tâches ménagères,Femmes+,25 à 54 ans,Colombie-Britannique,59,,9.2
2022,Tâches ménagères,"Total, toutes les personnes",25 à 34 ans,Colombie-Britannique,59,1.69047619047619,5.4
2022,Tâches ménagères,Hommes+,25 à 34 ans,Colombie-Britannique,59,,4.2
2022,Tâches ménagères,Femmes+,25 à 34 ans,Colombie-Britannique,59,,7.1
2022,Tâches ménagères,"Total, toutes les personnes",35 à 44 ans,Colombie-Britannique,59,1.3968253968254,7.5
2022,Tâches ménagères,Hommes+,35 à 44 ans,Colombie-Britannique,59,,6.3
2022,Tâches ménagères,Femmes+,35 à 44 ans,Colombie-Britannique,59,,8.8
2022,Tâches ménagères,"Total, toutes les personnes",45 à 54 ans,Colombie-Britannique,59,1.48101265822785,10.0
2022,Tâches ménagères,Hommes+,45 à 54 ans,Colombie-Britannique,59,,7.9
2022,Tâches ménagères,Femmes+,45 à 54 ans,Colombie-Britannique,59,,11.7
2022,Tâches ménagères,"Total, toutes les personnes",55 à 64 ans,Colombie-Britannique,59,1.17699115044248,12.5
2022,Tâches ménagères,Hommes+,55 à 64 ans,Colombie-Britannique,59,,11.3
2022,Tâches ménagères,Femmes+,55 à 64 ans,Colombie-Britannique,59,,13.3
2022,Tâches ménagères,"Total, toutes les personnes",65 ans et plus,Colombie-Britannique,59,1.19444444444444,11.7
2022,Tâches ménagères,Hommes+,65 ans et plus,Colombie-Britannique,59,,10.8
2022,Tâches ménagères,Femmes+,65 ans et plus,Colombie-Britannique,59,,12.9
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes","Total, 15 ans et plus",Colombie-Britannique,59,1.92307692307692,1.7
2022,Soins des enfants de moins de 18 ans,Hommes+,"Total, 15 ans et plus",Colombie-Britannique,59,,1.3
2022,Soins des enfants de moins de 18 ans,Femmes+,"Total, 15 ans et plus",Colombie-Britannique,59,,2.5
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Hommes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Femmes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 54 ans,Colombie-Britannique,59,2.38095238095238,3.8
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 54 ans,Colombie-Britannique,59,,2.1
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 54 ans,Colombie-Britannique,59,,5.0
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",25 à 34 ans,Colombie-Britannique,59,,3.8
2022,Soins des enfants de moins de 18 ans,Hommes+,25 à 34 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Femmes+,25 à 34 ans,Colombie-Britannique,59,,6.3
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",35 à 44 ans,Colombie-Britannique,59,1.86842105263158,5.4
2022,Soins des enfants de moins de 18 ans,Hommes+,35 à 44 ans,Colombie-Britannique,59,,3.8
2022,Soins des enfants de moins de 18 ans,Femmes+,35 à 44 ans,Colombie-Britannique,59,,7.1
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",45 à 54 ans,Colombie-Britannique,59,2.625,1.7
2022,Soins des enfants de moins de 18 ans,Hommes+,45 à 54 ans,Colombie-Britannique,59,,2.1
2022,Soins des enfants de moins de 18 ans,Femmes+,45 à 54 ans,Colombie-Britannique,59,,0.8
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",55 à 64 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Hommes+,55 à 64 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Femmes+,55 à 64 ans,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,"Total, toutes les personnes",65 ans et plus,Colombie-Britannique,59,,0.4
2022,Soins des enfants de moins de 18 ans,Hommes+,65 ans et plus,Colombie-Britannique,59,,
2022,Soins des enfants de moins de 18 ans,Femmes+,65 ans et plus,Colombie-Britannique,59,,
2022,Soins des adultes,"Total, toutes les personnes","Total, 15 ans et plus",Colombie-Britannique,59,1.0,0.4
2022,Soins des adultes,Hommes+,"Total, 15 ans et plus",Colombie-Britannique,59,,0.4
2022,Soins des adultes,Femmes+,"Total, 15 ans et plus",Colombie-Britannique,59,,0.4
2022,Soins des adultes,"Total, toutes les personnes",15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Hommes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Soins des adultes,"Total, toutes les personnes",25 à 54 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Hommes+,25 à 54 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,25 à 54 ans,Colombie-Britannique,59,,0.4
2022,Soins des adultes,"Total, toutes les personnes",25 à 34 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Hommes+,25 à 34 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,25 à 34 ans,Colombie-Britannique,59,,
2022,Soins des adultes,"Total, toutes les personnes",35 à 44 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Hommes+,35 à 44 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,35 à 44 ans,Colombie-Britannique,59,,
2022,Soins des adultes,"Total, toutes les personnes",45 à 54 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Hommes+,45 à 54 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,45 à 54 ans,Colombie-Britannique,59,,
2022,Soins des adultes,"Total, toutes les personnes",55 à 64 ans,Colombie-Britannique,59,,0.8
2022,Soins des adultes,Hommes+,55 à 64 ans,Colombie-Britannique,59,,
2022,Soins des adultes,Femmes+,55 à 64 ans,Colombie-Britannique,59,,1.3
2022,Soins des adultes,"Total, toutes les personnes",65 ans et plus,Colombie-Britannique,59,1.0,0.8
2022,Soins des adultes,Hommes+,65 ans et plus,Colombie-Britannique,59,,0.8
2022,Soins des adultes,Femmes+,65 ans et plus,Colombie-Britannique,59,,0.8
2022,Magasinage de biens ou de services,"Total, toutes les personnes","Total, 15 ans et plus",Colombie-Britannique,59,1.30769230769231,1.7
2022,Magasinage de biens ou de services,Hommes+,"Total, 15 ans et plus",Colombie-Britannique,59,,1.3
2022,Magasinage de biens ou de services,Femmes+,"Total, 15 ans et plus",Colombie-Britannique,59,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",15 à 24 ans,Colombie-Britannique,59,,
2022,Magasinage de biens ou de services,Hommes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Magasinage de biens ou de services,Femmes+,15 à 24 ans,Colombie-Britannique,59,,
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 54 ans,Colombie-Britannique,59,1.0,1.7
2022,Magasinage de biens ou de services,Hommes+,25 à 54 ans,Colombie-Britannique,59,,1.7
2022,Magasinage de biens ou de services,Femmes+,25 à 54 ans,Colombie-Britannique,59,,1.7
2022,Magasinage de biens ou de services,"Total, toutes les personnes",25 à 34 ans,Colombie-Britannique,59,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,25 à 34 ans,Colombie-Britannique,59,,2.1
2022,Magasinage de biens ou de services,Femmes+,25 à 34 ans,Colombie-Britannique,59,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",35 à 44 ans,Colombie-Britannique,59,1.625,1.3
2022,Magasinage de biens ou de services,Hommes+,35 à 44 ans,Colombie-Britannique,59,,0.8
2022,Magasinage de biens ou de services,Femmes+,35 à 44 ans,Colombie-Britannique,59,,1.3
2022,Magasinage de biens ou de services,"Total, toutes les personnes",45 à 54 ans,Colombie-Britannique,59,1.23529411764706,2.1
2022,Magasinage de biens ou de services,Hommes+,45 à 54 ans,Colombie-Britannique,59,,1.7
2022,Magasinage de biens ou de services,Femmes+,45 à 54 ans,Colombie-Britannique,59,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",55 à 64 ans,Colombie-Britannique,59,1.61538461538462,1.7
2022,Magasinage de biens ou de services,Hommes+,55 à 64 ans,Colombie-Britannique,59,,1.3
2022,Magasinage de biens ou de services,Femmes+,55 à 64 ans,Colombie-Britannique,59,,2.1
2022,Magasinage de biens ou de services,"Total, toutes les personnes",65 ans et plus,Colombie-Britannique,59,1.19047619047619,2.5
2022,Magasinage de biens ou de services,Hommes+,65 ans et plus,Colombie-Britannique,59,,2.1
2022,Magasinage de biens ou de services,Femmes+,65 ans et plus,Colombie-Britannique,59,,2.5
