Year,Géographie,Déchets ménagers dangereux,GeoCode,Value
2019,"Kelowna, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,85.0
2019,"Kelowna, Colombie-Britannique",Pesticides,,
2019,"Kelowna, Colombie-Britannique",Matelas,,
2019,"Kelowna, Colombie-Britannique",Textiles,,78.0
2019,"Abbotsford-Mission, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,34.0
2019,"Abbotsford-Mission, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2019,"Abbotsford-Mission, Colombie-Britannique",Restes de peinture ou solvants,,31.0
2019,"Abbotsford-Mission, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,24.0
2019,"Abbotsford-Mission, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,56.0
2019,"Abbotsford-Mission, Colombie-Britannique",Pesticides,,
2019,"Abbotsford-Mission, Colombie-Britannique",Matelas,,
2019,"Abbotsford-Mission, Colombie-Britannique",Textiles,,59.0
2019,"Vancouver, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,40.0
2019,"Vancouver, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,9.0
2019,"Vancouver, Colombie-Britannique",Restes de peinture ou solvants,,30.0
2019,"Vancouver, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,11.0
2019,"Vancouver, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,71.0
2019,"Vancouver, Colombie-Britannique",Pesticides,,
2019,"Vancouver, Colombie-Britannique",Matelas,,17.0
2019,"Vancouver, Colombie-Britannique",Textiles,,63.0
2019,"Victoria, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,36.0
2019,"Victoria, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,9.0
2019,"Victoria, Colombie-Britannique",Restes de peinture ou solvants,,33.0
2019,"Victoria, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,17.0
2019,"Victoria, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,81.0
2019,"Victoria, Colombie-Britannique",Pesticides,,
2019,"Victoria, Colombie-Britannique",Matelas,,15.0
2019,"Victoria, Colombie-Britannique",Textiles,,71.0
2019,Non-census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,42.0
2019,Non-census metropolitan areas,Des objets médicaux piquants ou tranchants,,12.0
2019,Non-census metropolitan areas,Restes de peinture ou solvants,,39.0
2019,Non-census metropolitan areas,Huiles pour moteur ou de l'antigel,,23.0
2019,Non-census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,68.0
2019,Non-census metropolitan areas,Pesticides,,2.0
2019,Non-census metropolitan areas,Matelas,,11.0
2019,Non-census metropolitan areas,Textiles,,59.0
2021,Canada,Des restes de médicaments ou des médicaments périmés,,39.0
2021,Canada,Des objets médicaux piquants ou tranchants,,12.0
2021,Canada,Restes de peinture ou solvants,,34.0
2021,Canada,Huiles pour moteur ou de l'antigel,,15.0
2021,Canada,"Piles déchargées, excluant les batteries de voiture",,66.0
2021,Canada,Pesticides,,2.0
2021,Canada,Matelas,,14.0
2021,Canada,Textiles,,55.0
2021,Terre-Neuve-et-Labrador,Des restes de médicaments ou des médicaments périmés,10,29.0
2021,Terre-Neuve-et-Labrador,Des objets médicaux piquants ou tranchants,10,15.0
2021,Terre-Neuve-et-Labrador,Restes de peinture ou solvants,10,35.0
2021,Terre-Neuve-et-Labrador,Huiles pour moteur ou de l'antigel,10,13.0
2021,Terre-Neuve-et-Labrador,"Piles déchargées, excluant les batteries de voiture",10,54.0
2021,Terre-Neuve-et-Labrador,Pesticides,10,
2021,Terre-Neuve-et-Labrador,Matelas,10,9.0
2021,Terre-Neuve-et-Labrador,Textiles,10,45.0
2021,Île-du-Prince-Édouard,Des restes de médicaments ou des médicaments périmés,11,43.0
2021,Île-du-Prince-Édouard,Des objets médicaux piquants ou tranchants,11,17.0
2021,Île-du-Prince-Édouard,Restes de peinture ou solvants,11,36.0
2021,Île-du-Prince-Édouard,Huiles pour moteur ou de l'antigel,11,16.0
2021,Île-du-Prince-Édouard,"Piles déchargées, excluant les batteries de voiture",11,69.0
2021,Île-du-Prince-Édouard,Pesticides,11,
2021,Île-du-Prince-Édouard,Matelas,11,15.0
2021,Île-du-Prince-Édouard,Textiles,11,54.0
2021,Nouvelle-Écosse,Des restes de médicaments ou des médicaments périmés,12,35.0
2021,Nouvelle-Écosse,Des objets médicaux piquants ou tranchants,12,17.0
2021,Nouvelle-Écosse,Restes de peinture ou solvants,12,34.0
2021,Nouvelle-Écosse,Huiles pour moteur ou de l'antigel,12,16.0
2021,Nouvelle-Écosse,"Piles déchargées, excluant les batteries de voiture",12,64.0
2021,Nouvelle-Écosse,Pesticides,12,
2021,Nouvelle-Écosse,Matelas,12,13.0
2021,Nouvelle-Écosse,Textiles,12,57.0
2021,Nouveau-Brunswick,Des restes de médicaments ou des médicaments périmés,13,38.0
2021,Nouveau-Brunswick,Des objets médicaux piquants ou tranchants,13,14.0
2021,Nouveau-Brunswick,Restes de peinture ou solvants,13,34.0
2021,Nouveau-Brunswick,Huiles pour moteur ou de l'antigel,13,16.0
2021,Nouveau-Brunswick,"Piles déchargées, excluant les batteries de voiture",13,61.0
2021,Nouveau-Brunswick,Pesticides,13,
2021,Nouveau-Brunswick,Matelas,13,11.0
2021,Nouveau-Brunswick,Textiles,13,50.0
2021,Québec,Des restes de médicaments ou des médicaments périmés,24,44.0
2021,Québec,Des objets médicaux piquants ou tranchants,24,11.0
2021,Québec,Restes de peinture ou solvants,24,41.0
2021,Québec,Huiles pour moteur ou de l'antigel,24,14.0
2021,Québec,"Piles déchargées, excluant les batteries de voiture",24,68.0
2021,Québec,Pesticides,24,2.0
2021,Québec,Matelas,24,12.0
2021,Québec,Textiles,24,59.0
2021,Ontario,Des restes de médicaments ou des médicaments périmés,35,39.0
2021,Ontario,Des objets médicaux piquants ou tranchants,35,12.0
2021,Ontario,Restes de peinture ou solvants,35,31.0
2021,Ontario,Huiles pour moteur ou de l'antigel,35,13.0
2021,Ontario,"Piles déchargées, excluant les batteries de voiture",35,65.0
2021,Ontario,Pesticides,35,2.0
2021,Ontario,Matelas,35,15.0
2021,Ontario,Textiles,35,54.0
2021,Manitoba,Des restes de médicaments ou des médicaments périmés,46,34.0
2021,Manitoba,Des objets médicaux piquants ou tranchants,46,15.0
2021,Manitoba,Restes de peinture ou solvants,46,27.0
2021,Manitoba,Huiles pour moteur ou de l'antigel,46,20.0
2021,Manitoba,"Piles déchargées, excluant les batteries de voiture",46,65.0
2021,Manitoba,Pesticides,46,2.0
2021,Manitoba,Matelas,46,13.0
2021,Manitoba,Textiles,46,51.0
2021,Saskatchewan,Des restes de médicaments ou des médicaments périmés,47,34.0
2021,Saskatchewan,Des objets médicaux piquants ou tranchants,47,15.0
2021,Saskatchewan,Restes de peinture ou solvants,47,22.0
2021,Saskatchewan,Huiles pour moteur ou de l'antigel,47,16.0
2021,Saskatchewan,"Piles déchargées, excluant les batteries de voiture",47,59.0
2021,Saskatchewan,Pesticides,47,
2021,Saskatchewan,Matelas,47,12.0
2021,Saskatchewan,Textiles,47,47.0
2021,Alberta,Des restes de médicaments ou des médicaments périmés,48,37.0
2021,Alberta,Des objets médicaux piquants ou tranchants,48,12.0
2021,Alberta,Restes de peinture ou solvants,48,32.0
2021,Alberta,Huiles pour moteur ou de l'antigel,48,19.0
2021,Alberta,"Piles déchargées, excluant les batteries de voiture",48,64.0
2021,Alberta,Pesticides,48,3.0
2021,Alberta,Matelas,48,15.0
2021,Alberta,Textiles,48,54.0
2021,Colombie-Britannique,Des restes de médicaments ou des médicaments périmés,59,38.0
2021,Colombie-Britannique,Des objets médicaux piquants ou tranchants,59,11.0
2021,Colombie-Britannique,Restes de peinture ou solvants,59,32.0
2021,Colombie-Britannique,Huiles pour moteur ou de l'antigel,59,15.0
2021,Colombie-Britannique,"Piles déchargées, excluant les batteries de voiture",59,68.0
2021,Colombie-Britannique,Pesticides,59,2.0
2021,Colombie-Britannique,Matelas,59,15.0
2021,Colombie-Britannique,Textiles,59,56.0
2021,Total census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,39.0
2021,Total census metropolitan areas,Des objets médicaux piquants ou tranchants,,12.0
2021,Total census metropolitan areas,Restes de peinture ou solvants,,32.0
2021,Total census metropolitan areas,Huiles pour moteur ou de l'antigel,,12.0
2021,Total census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,65.0
2021,Total census metropolitan areas,Pesticides,,2.0
2021,Total census metropolitan areas,Matelas,,15.0
2021,Total census metropolitan areas,Textiles,,56.0
2021,"St. John's, Terre-Neuve-et-Labrador",Des restes de médicaments ou des médicaments périmés,,34.0
2021,"St. John's, Terre-Neuve-et-Labrador",Des objets médicaux piquants ou tranchants,,10.0
2021,"St. John's, Terre-Neuve-et-Labrador",Restes de peinture ou solvants,,40.0
2021,"St. John's, Terre-Neuve-et-Labrador",Huiles pour moteur ou de l'antigel,,13.0
2021,"St. John's, Terre-Neuve-et-Labrador","Piles déchargées, excluant les batteries de voiture",,61.0
2021,"St. John's, Terre-Neuve-et-Labrador",Pesticides,,
2021,"St. John's, Terre-Neuve-et-Labrador",Matelas,,8.0
2021,"St. John's, Terre-Neuve-et-Labrador",Textiles,,51.0
2021,"Halifax, Nouvelle-Écosse",Des restes de médicaments ou des médicaments périmés,,39.0
2021,"Halifax, Nouvelle-Écosse",Des objets médicaux piquants ou tranchants,,17.0
2021,"Halifax, Nouvelle-Écosse",Restes de peinture ou solvants,,39.0
2021,"Halifax, Nouvelle-Écosse",Huiles pour moteur ou de l'antigel,,15.0
2021,"Halifax, Nouvelle-Écosse","Piles déchargées, excluant les batteries de voiture",,66.0
2021,"Halifax, Nouvelle-Écosse",Pesticides,,
2021,"Halifax, Nouvelle-Écosse",Matelas,,13.0
2021,"Halifax, Nouvelle-Écosse",Textiles,,59.0
2021,"Moncton, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,45.0
2021,"Moncton, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,16.0
2021,"Moncton, Nouveau-Brunswick",Restes de peinture ou solvants,,27.0
2021,"Moncton, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,14.0
2021,"Moncton, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,64.0
2021,"Moncton, Nouveau-Brunswick",Pesticides,,
2021,"Moncton, Nouveau-Brunswick",Matelas,,
2021,"Moncton, Nouveau-Brunswick",Textiles,,52.0
2021,"Saint John, Nouveau-Brunswick",Des restes de médicaments ou des médicaments périmés,,45.0
2021,"Saint John, Nouveau-Brunswick",Des objets médicaux piquants ou tranchants,,
2021,"Saint John, Nouveau-Brunswick",Restes de peinture ou solvants,,42.0
2021,"Saint John, Nouveau-Brunswick",Huiles pour moteur ou de l'antigel,,20.0
2021,"Saint John, Nouveau-Brunswick","Piles déchargées, excluant les batteries de voiture",,61.0
2021,"Saint John, Nouveau-Brunswick",Pesticides,,
2021,"Saint John, Nouveau-Brunswick",Matelas,,15.0
2021,"Saint John, Nouveau-Brunswick",Textiles,,54.0
2021,"Saguenay, Québec",Des restes de médicaments ou des médicaments périmés,,43.0
2021,"Saguenay, Québec",Des objets médicaux piquants ou tranchants,,
2021,"Saguenay, Québec",Restes de peinture ou solvants,,43.0
2021,"Saguenay, Québec",Huiles pour moteur ou de l'antigel,,
2021,"Saguenay, Québec","Piles déchargées, excluant les batteries de voiture",,67.0
2021,"Saguenay, Québec",Pesticides,,
2021,"Saguenay, Québec",Matelas,,
2021,"Saguenay, Québec",Textiles,,52.0
2021,"Québec, Québec",Des restes de médicaments ou des médicaments périmés,,47.0
2021,"Québec, Québec",Des objets médicaux piquants ou tranchants,,10.0
2021,"Québec, Québec",Restes de peinture ou solvants,,47.0
2021,"Québec, Québec",Huiles pour moteur ou de l'antigel,,18.0
2021,"Québec, Québec","Piles déchargées, excluant les batteries de voiture",,71.0
2021,"Québec, Québec",Pesticides,,
2021,"Québec, Québec",Matelas,,14.0
2021,"Québec, Québec",Textiles,,60.0
2021,"Sherbrooke, Québec",Des restes de médicaments ou des médicaments périmés,,40.0
2021,"Sherbrooke, Québec",Des objets médicaux piquants ou tranchants,,
2021,"Sherbrooke, Québec",Restes de peinture ou solvants,,49.0
2021,"Sherbrooke, Québec",Huiles pour moteur ou de l'antigel,,15.0
2021,"Sherbrooke, Québec","Piles déchargées, excluant les batteries de voiture",,71.0
2021,"Sherbrooke, Québec",Pesticides,,
2021,"Sherbrooke, Québec",Matelas,,
2021,"Sherbrooke, Québec",Textiles,,63.0
2021,"Trois-Rivières, Québec",Des restes de médicaments ou des médicaments périmés,,42.0
2021,"Trois-Rivières, Québec",Des objets médicaux piquants ou tranchants,,
2021,"Trois-Rivières, Québec",Restes de peinture ou solvants,,34.0
2021,"Trois-Rivières, Québec",Huiles pour moteur ou de l'antigel,,
2021,"Trois-Rivières, Québec","Piles déchargées, excluant les batteries de voiture",,60.0
2021,"Trois-Rivières, Québec",Pesticides,,
2021,"Trois-Rivières, Québec",Matelas,,
2021,"Trois-Rivières, Québec",Textiles,,57.0
2021,"Montréal, Québec",Des restes de médicaments ou des médicaments périmés,,44.0
2021,"Montréal, Québec",Des objets médicaux piquants ou tranchants,,11.0
2021,"Montréal, Québec",Restes de peinture ou solvants,,37.0
2021,"Montréal, Québec",Huiles pour moteur ou de l'antigel,,9.0
2021,"Montréal, Québec","Piles déchargées, excluant les batteries de voiture",,67.0
2021,"Montréal, Québec",Pesticides,,3.0
2021,"Montréal, Québec",Matelas,,12.0
2021,"Montréal, Québec",Textiles,,59.0
2021,"Ottawa-Gatineau, Ontario/Québec",Des restes de médicaments ou des médicaments périmés,,47.0
2021,"Ottawa-Gatineau, Ontario/Québec",Des objets médicaux piquants ou tranchants,,11.0
2021,"Ottawa-Gatineau, Ontario/Québec",Restes de peinture ou solvants,,39.0
2021,"Ottawa-Gatineau, Ontario/Québec",Huiles pour moteur ou de l'antigel,,15.0
2021,"Ottawa-Gatineau, Ontario/Québec","Piles déchargées, excluant les batteries de voiture",,68.0
2021,"Ottawa-Gatineau, Ontario/Québec",Pesticides,,3.0
2021,"Ottawa-Gatineau, Ontario/Québec",Matelas,,17.0
2021,"Ottawa-Gatineau, Ontario/Québec",Textiles,,57.0
2021,Ottawa-Gatineau (Quebec part),Des restes de médicaments ou des médicaments périmés,,54.0
2021,Ottawa-Gatineau (Quebec part),Des objets médicaux piquants ou tranchants,,11.0
2021,Ottawa-Gatineau (Quebec part),Restes de peinture ou solvants,,45.0
2021,Ottawa-Gatineau (Quebec part),Huiles pour moteur ou de l'antigel,,19.0
2021,Ottawa-Gatineau (Quebec part),"Piles déchargées, excluant les batteries de voiture",,69.0
2021,Ottawa-Gatineau (Quebec part),Pesticides,,
2021,Ottawa-Gatineau (Quebec part),Matelas,,23.0
2021,Ottawa-Gatineau (Quebec part),Textiles,,61.0
2021,Ottawa-Gatineau (Ontario part),Des restes de médicaments ou des médicaments périmés,,44.0
2021,Ottawa-Gatineau (Ontario part),Des objets médicaux piquants ou tranchants,,11.0
2021,Ottawa-Gatineau (Ontario part),Restes de peinture ou solvants,,37.0
2021,Ottawa-Gatineau (Ontario part),Huiles pour moteur ou de l'antigel,,13.0
2021,Ottawa-Gatineau (Ontario part),"Piles déchargées, excluant les batteries de voiture",,68.0
2021,Ottawa-Gatineau (Ontario part),Pesticides,,
2021,Ottawa-Gatineau (Ontario part),Matelas,,15.0
2021,Ottawa-Gatineau (Ontario part),Textiles,,56.0
2021,"Kingston, Ontario",Des restes de médicaments ou des médicaments périmés,,49.0
2021,"Kingston, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Kingston, Ontario",Restes de peinture ou solvants,,39.0
2021,"Kingston, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Kingston, Ontario","Piles déchargées, excluant les batteries de voiture",,75.0
2021,"Kingston, Ontario",Pesticides,,
2021,"Kingston, Ontario",Matelas,,22.0
2021,"Kingston, Ontario",Textiles,,64.0
2021,"Belleville, Ontario",Des restes de médicaments ou des médicaments périmés,,48.0
2021,"Belleville, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Belleville, Ontario",Restes de peinture ou solvants,,37.0
2021,"Belleville, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Belleville, Ontario","Piles déchargées, excluant les batteries de voiture",,74.0
2021,"Belleville, Ontario",Pesticides,,
2021,"Belleville, Ontario",Matelas,,
2021,"Belleville, Ontario",Textiles,,50.0
2021,"Peterborough, Ontario",Des restes de médicaments ou des médicaments périmés,,50.0
2021,"Peterborough, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Peterborough, Ontario",Restes de peinture ou solvants,,48.0
2021,"Peterborough, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Peterborough, Ontario","Piles déchargées, excluant les batteries de voiture",,78.0
2021,"Peterborough, Ontario",Pesticides,,
2021,"Peterborough, Ontario",Matelas,,
2021,"Peterborough, Ontario",Textiles,,59.0
2021,"Oshawa, Ontario",Des restes de médicaments ou des médicaments périmés,,40.0
2021,"Oshawa, Ontario",Des objets médicaux piquants ou tranchants,,13.0
2021,"Oshawa, Ontario",Restes de peinture ou solvants,,36.0
2021,"Oshawa, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Oshawa, Ontario","Piles déchargées, excluant les batteries de voiture",,71.0
2021,"Oshawa, Ontario",Pesticides,,
2021,"Oshawa, Ontario",Matelas,,13.0
2021,"Oshawa, Ontario",Textiles,,52.0
2021,"Toronto, Ontario",Des restes de médicaments ou des médicaments périmés,,35.0
2021,"Toronto, Ontario",Des objets médicaux piquants ou tranchants,,10.0
2021,"Toronto, Ontario",Restes de peinture ou solvants,,24.0
2021,"Toronto, Ontario",Huiles pour moteur ou de l'antigel,,8.0
2021,"Toronto, Ontario","Piles déchargées, excluant les batteries de voiture",,62.0
2021,"Toronto, Ontario",Pesticides,,2.0
2021,"Toronto, Ontario",Matelas,,14.0
2021,"Toronto, Ontario",Textiles,,54.0
2021,"Hamilton, Ontario",Des restes de médicaments ou des médicaments périmés,,40.0
2021,"Hamilton, Ontario",Des objets médicaux piquants ou tranchants,,15.0
2021,"Hamilton, Ontario",Restes de peinture ou solvants,,39.0
2021,"Hamilton, Ontario",Huiles pour moteur ou de l'antigel,,10.0
2021,"Hamilton, Ontario","Piles déchargées, excluant les batteries de voiture",,69.0
2021,"Hamilton, Ontario",Pesticides,,
2021,"Hamilton, Ontario",Matelas,,17.0
2021,"Hamilton, Ontario",Textiles,,60.0
2021,"St. Catharines-Niagara, Ontario",Des restes de médicaments ou des médicaments périmés,,43.0
2021,"St. Catharines-Niagara, Ontario",Des objets médicaux piquants ou tranchants,,10.0
2021,"St. Catharines-Niagara, Ontario",Restes de peinture ou solvants,,38.0
2021,"St. Catharines-Niagara, Ontario",Huiles pour moteur ou de l'antigel,,15.0
2021,"St. Catharines-Niagara, Ontario","Piles déchargées, excluant les batteries de voiture",,72.0
2021,"St. Catharines-Niagara, Ontario",Pesticides,,
2021,"St. Catharines-Niagara, Ontario",Matelas,,16.0
2021,"St. Catharines-Niagara, Ontario",Textiles,,51.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Des restes de médicaments ou des médicaments périmés,,35.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Des objets médicaux piquants ou tranchants,,11.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Restes de peinture ou solvants,,25.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Huiles pour moteur ou de l'antigel,,10.0
2021,"Kitchener-Cambridge-Waterloo, Ontario","Piles déchargées, excluant les batteries de voiture",,63.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Pesticides,,
2021,"Kitchener-Cambridge-Waterloo, Ontario",Matelas,,15.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Textiles,,59.0
2021,"Brantford, Ontario",Des restes de médicaments ou des médicaments périmés,,36.0
2021,"Brantford, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Brantford, Ontario",Restes de peinture ou solvants,,33.0
2021,"Brantford, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Brantford, Ontario","Piles déchargées, excluant les batteries de voiture",,67.0
2021,"Brantford, Ontario",Pesticides,,
2021,"Brantford, Ontario",Matelas,,
2021,"Brantford, Ontario",Textiles,,64.0
2021,"Guelph, Ontario",Des restes de médicaments ou des médicaments périmés,,43.0
2021,"Guelph, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Guelph, Ontario",Restes de peinture ou solvants,,43.0
2021,"Guelph, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Guelph, Ontario","Piles déchargées, excluant les batteries de voiture",,68.0
2021,"Guelph, Ontario",Pesticides,,
2021,"Guelph, Ontario",Matelas,,
2021,"Guelph, Ontario",Textiles,,67.0
2021,"London, Ontario",Des restes de médicaments ou des médicaments périmés,,38.0
2021,"London, Ontario",Des objets médicaux piquants ou tranchants,,17.0
2021,"London, Ontario",Restes de peinture ou solvants,,30.0
2021,"London, Ontario",Huiles pour moteur ou de l'antigel,,11.0
2021,"London, Ontario","Piles déchargées, excluant les batteries de voiture",,63.0
2021,"London, Ontario",Pesticides,,
2021,"London, Ontario",Matelas,,16.0
2021,"London, Ontario",Textiles,,52.0
2021,"Windsor, Ontario",Des restes de médicaments ou des médicaments périmés,,39.0
2021,"Windsor, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Windsor, Ontario",Restes de peinture ou solvants,,27.0
2021,"Windsor, Ontario",Huiles pour moteur ou de l'antigel,,15.0
2021,"Windsor, Ontario","Piles déchargées, excluant les batteries de voiture",,49.0
2021,"Windsor, Ontario",Pesticides,,
2021,"Windsor, Ontario",Matelas,,19.0
2021,"Windsor, Ontario",Textiles,,42.0
2021,"Barrie, Ontario",Des restes de médicaments ou des médicaments périmés,,45.0
2021,"Barrie, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Barrie, Ontario",Restes de peinture ou solvants,,32.0
2021,"Barrie, Ontario",Huiles pour moteur ou de l'antigel,,18.0
2021,"Barrie, Ontario","Piles déchargées, excluant les batteries de voiture",,76.0
2021,"Barrie, Ontario",Pesticides,,
2021,"Barrie, Ontario",Matelas,,
2021,"Barrie, Ontario",Textiles,,56.0
2021,"Grand Sudbury, Ontario",Des restes de médicaments ou des médicaments périmés,,48.0
2021,"Grand Sudbury, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Grand Sudbury, Ontario",Restes de peinture ou solvants,,33.0
2021,"Grand Sudbury, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Grand Sudbury, Ontario","Piles déchargées, excluant les batteries de voiture",,59.0
2021,"Grand Sudbury, Ontario",Pesticides,,
2021,"Grand Sudbury, Ontario",Matelas,,
2021,"Grand Sudbury, Ontario",Textiles,,46.0
2021,"Thunder Bay, Ontario",Des restes de médicaments ou des médicaments périmés,,45.0
2021,"Thunder Bay, Ontario",Des objets médicaux piquants ou tranchants,,
2021,"Thunder Bay, Ontario",Restes de peinture ou solvants,,38.0
2021,"Thunder Bay, Ontario",Huiles pour moteur ou de l'antigel,,
2021,"Thunder Bay, Ontario","Piles déchargées, excluant les batteries de voiture",,79.0
2021,"Thunder Bay, Ontario",Pesticides,,
2021,"Thunder Bay, Ontario",Matelas,,
2021,"Thunder Bay, Ontario",Textiles,,55.0
2021,"Winnipeg, Manitoba",Des restes de médicaments ou des médicaments périmés,,32.0
2021,"Winnipeg, Manitoba",Des objets médicaux piquants ou tranchants,,13.0
2021,"Winnipeg, Manitoba",Restes de peinture ou solvants,,29.0
2021,"Winnipeg, Manitoba",Huiles pour moteur ou de l'antigel,,14.0
2021,"Winnipeg, Manitoba","Piles déchargées, excluant les batteries de voiture",,64.0
2021,"Winnipeg, Manitoba",Pesticides,,
2021,"Winnipeg, Manitoba",Matelas,,12.0
2021,"Winnipeg, Manitoba",Textiles,,51.0
2021,"Regina, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,38.0
2021,"Regina, Saskatchewan",Des objets médicaux piquants ou tranchants,,14.0
2021,"Regina, Saskatchewan",Restes de peinture ou solvants,,20.0
2021,"Regina, Saskatchewan",Huiles pour moteur ou de l'antigel,,11.0
2021,"Regina, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,59.0
2021,"Regina, Saskatchewan",Pesticides,,
2021,"Regina, Saskatchewan",Matelas,,12.0
2021,"Regina, Saskatchewan",Textiles,,52.0
2021,"Saskatoon, Saskatchewan",Des restes de médicaments ou des médicaments périmés,,33.0
2021,"Saskatoon, Saskatchewan",Des objets médicaux piquants ou tranchants,,15.0
2021,"Saskatoon, Saskatchewan",Restes de peinture ou solvants,,23.0
2021,"Saskatoon, Saskatchewan",Huiles pour moteur ou de l'antigel,,13.0
2021,"Saskatoon, Saskatchewan","Piles déchargées, excluant les batteries de voiture",,58.0
2021,"Saskatoon, Saskatchewan",Pesticides,,
2021,"Saskatoon, Saskatchewan",Matelas,,11.0
2021,"Saskatoon, Saskatchewan",Textiles,,46.0
2021,"Lethbridge, Alberta",Des restes de médicaments ou des médicaments périmés,,35.0
2021,"Lethbridge, Alberta",Des objets médicaux piquants ou tranchants,,
2021,"Lethbridge, Alberta",Restes de peinture ou solvants,,
2021,"Lethbridge, Alberta",Huiles pour moteur ou de l'antigel,,
2021,"Lethbridge, Alberta","Piles déchargées, excluant les batteries de voiture",,64.0
2021,"Lethbridge, Alberta",Pesticides,,
2021,"Lethbridge, Alberta",Matelas,,
2021,"Lethbridge, Alberta",Textiles,,54.0
2021,"Calgary, Alberta",Des restes de médicaments ou des médicaments périmés,,37.0
2021,"Calgary, Alberta",Des objets médicaux piquants ou tranchants,,12.0
2021,"Calgary, Alberta",Restes de peinture ou solvants,,34.0
2021,"Calgary, Alberta",Huiles pour moteur ou de l'antigel,,18.0
2021,"Calgary, Alberta","Piles déchargées, excluant les batteries de voiture",,65.0
2021,"Calgary, Alberta",Pesticides,,
2021,"Calgary, Alberta",Matelas,,16.0
2021,"Calgary, Alberta",Textiles,,54.0
2021,"Edmonton, Alberta",Des restes de médicaments ou des médicaments périmés,,40.0
2021,"Edmonton, Alberta",Des objets médicaux piquants ou tranchants,,14.0
2021,"Edmonton, Alberta",Restes de peinture ou solvants,,33.0
2021,"Edmonton, Alberta",Huiles pour moteur ou de l'antigel,,17.0
2021,"Edmonton, Alberta","Piles déchargées, excluant les batteries de voiture",,63.0
2021,"Edmonton, Alberta",Pesticides,,4.0
2021,"Edmonton, Alberta",Matelas,,17.0
2021,"Edmonton, Alberta",Textiles,,55.0
2021,"Kelowna, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,43.0
2021,"Kelowna, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2021,"Kelowna, Colombie-Britannique",Restes de peinture ou solvants,,37.0
2021,"Kelowna, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,27.0
2021,"Kelowna, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,70.0
2021,"Kelowna, Colombie-Britannique",Pesticides,,
2021,"Kelowna, Colombie-Britannique",Matelas,,
2021,"Kelowna, Colombie-Britannique",Textiles,,61.0
2021,"Abbotsford-Mission, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,
2021,"Abbotsford-Mission, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2021,"Abbotsford-Mission, Colombie-Britannique",Restes de peinture ou solvants,,
2021,"Abbotsford-Mission, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2021,"Abbotsford-Mission, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,59.0
2021,"Abbotsford-Mission, Colombie-Britannique",Pesticides,,
2021,"Abbotsford-Mission, Colombie-Britannique",Matelas,,
